soc_id,lat,lng,Preferred_name,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12,line_13,line_14,line_15,line_16,line_17,line_18,line_19,line_20,line_21,line_22,line_23,line_24,line_25,line_26,line_27,line_28,line_29,line_30,line_31,line_32,line_33,line_34,line_35,line_36,line_37
22065,-5.6,144.12,Douro,0.58,0.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.43,0.14,0.0,0.0,1.0,0.42,0.33,0.6,1.0,0.5,0.4,0.8,1.0,0.83,0.5,1.0,1.0,0.8,1.0,0.0,1.0,0.5,0.86,0.5,1.0,0.6,0.25
22067,64.7,43.39,Komi,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.67,0.75,0.67,1.0,0.67,0.5,0.2,0.0,1.0,0.67,0.25,1.0,1.0,0.8,1.0,0.0,0.33,0.5,0.86,0.83,0.75,0.6,0.5
22100,26.21,127.72,Naha-shi,0.42,0.12,0.09,0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.43,0.0,0.5,0.0,0.67,0.33,0.0,0.6,0.83,0.5,0.4,0.0,0.5,0.33,0.25,0.0,0.8,0.8,0.5,0.5,1.0,0.75,0.71,0.5,0.75,0.8,0.5
22133,-4.28,152.92,Namatanai,0.42,0.0,0.0,0.5,0.75,0.75,0.0,0.0,0.0,0.0,0.43,0.14,0.0,0.0,0.67,0.83,0.33,1.0,0.0,0.75,0.6,0.0,1.0,0.83,0.0,1.0,1.0,0.4,0.5,0.0,1.0,0.75,0.71,0.33,0.75,1.0,0.75
22166,0.2,35.09,Nandi,0.75,0.12,0.36,1.0,1.0,1.0,0.5,1.0,0.75,0.75,0.43,0.14,0.17,0.14,0.67,0.25,0.67,0.9,0.0,0.75,0.4,0.6,0.75,0.67,0.5,1.0,1.0,0.8,0.5,0.75,0.33,0.75,0.86,0.5,0.5,0.2,0.75
22188,40.85,14.26,Naples & Coast,0.08,1.0,1.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.43,0.0,0.5,0.0,0.67,0.17,0.67,0.0,1.0,0.75,0.4,0.0,0.75,0.33,0.5,0.4,0.8,0.8,0.5,0.0,1.0,0.5,0.71,0.83,1.0,0.6,0.25
22215,-9.47,147.2,Nasioi,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.75,1.0,1.0,0.86,1.0,0.83,1.0,0.67,0.83,0.67,0.3,0.33,0.5,0.6,1.0,1.0,0.67,0.75,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.71,0.5,0.5,0.8,0.75
22243,36.06,-109.18,Diné (Navaho),0.42,0.0,0.0,0.5,0.5,0.75,0.0,0.0,0.0,0.75,0.86,0.14,0.0,0.0,0.67,0.17,0.17,0.0,0.0,0.5,0.6,0.0,0.75,0.67,0.75,1.0,1.0,0.4,1.0,0.75,0.33,0.5,0.14,0.33,0.25,0.2,0.5
22248,22.81,108.36,Naxi,0.83,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.86,1.0,0.0,0.0,0.67,0.92,0.33,0.9,0.0,0.5,0.2,1.0,0.25,0.67,0.75,0.2,1.0,0.4,0.0,1.0,0.0,0.5,0.71,0.5,0.5,0.2,1.0
22254,43.27,26.93,N Bulgaria,0.08,0.12,0.27,0.25,0.0,0.0,1.0,0.75,0.5,0.0,1.0,0.0,1.0,0.29,0.0,0.33,0.0,0.6,0.0,0.5,0.2,0.0,0.25,0.17,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.86,1.0,1.0,0.6,0.5
22276,-20.45,32.71,Ndau,0.08,0.12,0.09,0.25,0.0,0.0,1.0,0.0,0.0,0.5,0.43,0.0,0.5,0.0,1.0,0.5,0.67,1.0,0.33,0.5,0.6,0.0,0.75,0.67,0.5,1.0,1.0,0.4,1.0,0.5,1.0,0.75,0.71,0.33,0.25,0.8,0.75
22331,3.73,29.7,Ndongo,0.75,0.88,0.91,0.25,0.0,0.0,1.0,0.75,1.0,0.25,0.86,0.0,0.5,0.86,1.0,0.75,0.67,1.0,0.33,0.75,0.6,0.0,0.75,0.67,0.75,1.0,1.0,0.4,0.5,0.25,1.0,0.75,0.71,0.5,1.0,0.2,0.5
22380,-4.51,154.2,Nehan,0.33,0.12,0.36,1.0,0.5,0.5,0.5,1.0,0.75,0.75,0.86,0.14,0.83,0.14,0.67,0.92,0.17,1.0,0.67,0.75,0.6,0.4,0.75,0.67,0.5,1.0,1.0,0.8,0.5,0.75,1.0,0.75,0.14,0.83,0.75,0.6,0.75
22386,27.71,85.32,Nepalese,0.42,0.25,0.27,0.5,0.5,0.75,0.5,1.0,1.0,0.0,0.43,0.14,0.5,0.14,0.0,0.83,0.33,1.0,0.0,0.25,0.4,0.0,0.75,1.0,0.0,1.0,1.0,0.8,0.0,0.0,1.0,0.5,0.71,1.0,1.0,1.0,0.75
22408,17.17,-62.55,St. Kitts and Nevis,0.75,0.0,0.0,1.0,0.5,0.75,0.0,0.0,0.0,0.5,0.43,0.14,0.0,0.0,0.67,0.42,0.33,1.0,0.33,0.5,0.4,0.6,1.0,0.67,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.71,0.5,0.25,0.6,0.5
22430,24.55,-104.65,New Mexico Folk,0.08,0.12,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.67,0.33,0.67,0.0,0.0,0.5,0.4,0.0,1.0,0.83,0.5,1.0,1.0,0.4,1.0,0.0,1.0,0.5,0.71,0.33,0.5,0.6,0.25
22457,53.13,-57.66,Newfoundlander,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.43,0.0,0.0,0.0,0.67,0.83,0.67,1.0,0.0,0.5,0.4,0.0,1.0,0.83,0.5,0.4,0.0,1.0,1.0,0.25,1.0,0.5,0.43,0.83,0.25,0.6,0.25
22463,53.13,-57.66,Kavieng,0.08,0.12,0.09,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.43,0.0,0.5,0.0,0.67,0.0,0.17,0.2,0.83,0.75,0.4,0.0,1.0,0.33,0.25,0.4,1.0,1.0,0.5,0.25,1.0,0.5,0.43,0.5,0.5,0.8,0.5
22573,-14.48,30.71,Ngoni Zulu,0.58,1.0,0.36,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.86,0.14,0.67,0.14,1.0,0.5,0.33,0.9,0.0,0.75,0.4,0.6,1.0,0.67,0.75,1.0,1.0,0.4,1.0,0.25,1.0,0.75,0.86,0.83,0.75,0.6,0.75
22617,0.64,97.73,Nias,0.83,0.0,0.0,1.0,0.75,1.0,0.0,0.0,0.0,0.5,0.86,1.0,0.0,0.0,0.67,0.08,0.67,0.9,0.0,0.5,0.4,1.0,0.5,0.67,0.75,0.4,0.0,0.4,0.5,0.5,0.33,0.5,0.43,0.5,0.5,0.2,0.25
22639,25.31,82.97,N India Muslim,0.75,0.12,0.27,0.5,0.5,1.0,1.0,0.5,0.75,0.0,0.43,0.14,0.5,0.71,0.67,0.67,0.33,1.0,0.33,0.5,0.4,0.0,0.25,0.83,0.75,1.0,1.0,0.4,1.0,0.0,1.0,0.5,0.14,0.5,0.25,0.2,0.25
22672,-19.05,-169.91,Niuean,0.92,0.75,0.36,0.75,0.5,0.75,0.5,1.0,0.75,0.75,1.0,0.14,1.0,0.14,0.67,0.67,0.67,0.9,0.67,0.75,0.0,0.0,1.0,0.83,1.0,1.0,0.8,1.0,1.0,0.75,1.0,0.25,0.71,0.83,0.25,0.0,0.25
22705,-19.05,-169.91,Wounaan,0.08,0.62,0.09,0.25,0.0,0.0,0.25,0.0,0.0,0.75,0.86,0.0,0.5,0.0,0.67,0.5,0.67,0.9,0.0,0.5,0.6,0.0,1.0,0.33,0.0,0.4,1.0,0.8,1.0,0.75,1.0,0.75,0.71,0.33,0.25,0.8,1.0
22749,49.23,-124.8,Nuu-chah-nulth,0.58,0.25,0.36,0.5,0.5,0.5,0.5,1.0,0.5,0.75,0.86,0.14,0.17,0.14,0.67,0.42,0.67,0.3,0.0,0.25,0.6,0.0,0.75,0.33,0.5,0.4,0.8,0.8,1.0,0.75,0.33,0.5,0.43,0.33,0.25,0.2,0.75
22754,36.75,3.05,Algeria,0.08,0.62,0.09,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.86,0.0,0.83,0.0,0.67,0.5,0.67,0.9,0.0,0.25,0.2,0.0,0.5,0.67,0.5,1.0,1.0,0.4,0.5,0.25,0.33,0.5,0.43,0.33,0.0,0.2,0.5
22760,30.08,78.26,Vedanta,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.14,0.0,0.0,0.0,0.67,0.92,0.17,0.9,0.0,0.0,0.0,0.0,1.0,0.83,0.25,0.2,0.0,1.0,1.0,1.0,1.0,0.5,0.14,0.83,0.5,0.8,0.25
22804,58.92,7.72,Norwegian,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.67,0.42,0.33,0.0,0.33,0.5,0.4,0.0,1.0,0.33,0.75,0.4,1.0,1.0,1.0,0.0,1.0,0.5,0.86,0.5,1.0,0.6,0.25
22848,-14.48,30.71,Nsenga,0.58,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.86,0.14,0.5,0.86,1.0,0.08,0.67,0.0,0.33,0.5,0.4,0.0,1.0,0.67,0.75,1.0,1.0,0.8,1.0,0.75,1.0,0.5,0.71,1.0,0.5,0.8,0.75
22861,11.01,29.71,Hjare,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.86,0.0,0.0,0.0,0.67,0.33,0.67,0.7,0.0,0.75,0.4,0.0,0.75,0.83,0.25,0.2,1.0,0.8,1.0,0.25,1.0,0.75,0.86,0.5,0.75,0.8,0.75
22863,11.19,29.41,Katch,0.42,0.0,0.0,0.5,0.5,0.75,0.0,0.0,0.0,0.25,0.86,0.14,0.0,0.0,0.67,0.75,0.67,0.9,0.33,0.75,0.6,0.0,1.0,0.83,1.0,0.2,1.0,0.8,1.0,0.25,1.0,0.75,0.43,0.33,0.5,0.2,0.5
22865,11.01,29.71,Mirri,0.33,0.0,0.0,0.75,0.75,0.75,0.0,0.0,0.0,0.25,0.86,0.14,0.0,0.0,0.67,0.08,0.67,0.2,0.33,0.75,0.4,0.0,1.0,0.83,0.75,0.4,1.0,0.4,1.0,0.25,1.0,0.75,0.71,0.33,0.5,0.6,0.75
22867,12.0,30.75,Salar,0.58,0.25,0.36,0.5,0.5,0.75,0.5,1.0,1.0,0.75,0.43,0.14,0.5,0.57,0.67,0.58,0.83,0.9,0.83,0.5,0.4,0.0,0.75,0.67,0.75,0.4,1.0,0.8,1.0,0.75,1.0,0.5,0.71,0.33,0.5,0.6,0.75
22868,10.63,30.38,Talodi,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.86,0.0,0.0,0.0,0.67,0.5,0.67,0.9,0.33,0.75,0.4,0.0,0.75,0.83,0.75,0.4,1.0,0.8,1.0,0.5,1.0,0.75,0.71,0.33,0.5,0.6,0.75
22870,15.5,32.55,Nuer,0.08,0.12,0.36,0.25,0.0,0.0,0.5,0.0,0.0,0.5,0.86,0.0,0.17,0.0,0.67,0.0,0.33,0.0,0.33,0.75,0.6,0.0,0.75,0.67,0.75,1.0,1.0,0.8,1.0,0.5,1.0,0.75,0.71,0.5,0.5,0.2,0.75
22881,-4.53,159.42,Nukumanu,0.42,0.0,0.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.14,0.0,0.0,0.67,0.5,0.17,1.0,0.33,0.25,0.4,0.6,0.75,0.17,0.25,0.0,1.0,0.4,1.0,0.0,1.0,0.75,0.43,0.0,0.0,0.6,0.0
22892,-3.15,142.36,Numugenan,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.86,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.0,0.0,0.4,0.0,1.0,0.33,0.25,0.4,1.0,0.4,0.5,0.5,1.0,0.75,0.14,0.0,0.5,0.8,1.0
22925,40.32,9.32,Barbagia,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.67,0.08,0.67,0.0,0.0,0.5,0.4,0.0,0.5,0.33,0.5,0.4,1.0,0.8,0.5,0.0,1.0,0.5,0.14,0.33,0.5,0.6,0.5
23070,-4.41,140.01,Ok,0.75,0.0,0.0,0.75,0.75,0.5,0.0,0.0,0.0,0.5,1.0,0.43,0.0,0.0,0.67,0.83,0.67,0.9,0.0,0.75,0.4,1.0,1.0,0.67,0.5,0.0,0.0,0.4,0.5,0.5,1.0,0.75,0.71,0.5,0.5,0.6,0.75
23073,-0.09,11.94,Okande,0.83,1.0,0.91,1.0,0.75,0.75,1.0,0.75,1.0,0.75,1.0,0.14,0.5,0.86,1.0,0.25,0.17,0.6,0.67,0.5,0.4,0.6,1.0,0.67,0.75,1.0,1.0,0.4,0.5,0.75,1.0,0.75,0.71,0.5,0.5,0.8,0.75
23090,45.09,23.2,Oltenia,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.67,0.08,0.67,0.0,0.0,0.5,0.4,0.0,0.25,0.33,0.75,0.0,1.0,0.4,0.5,0.0,0.0,0.5,0.86,1.0,1.0,0.6,0.25
23112,-54.04,-68.57,Selk'nam,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.86,0.0,0.0,0.0,0.67,0.83,0.67,1.0,0.0,0.25,1.0,0.0,1.0,0.67,0.5,1.0,1.0,0.8,1.0,1.0,0.33,0.75,0.71,0.33,0.25,0.2,0.5
23123,-5.26,159.35,Ontong Java,0.92,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.86,0.86,0.0,0.0,0.67,0.75,0.67,0.6,0.67,0.5,0.4,0.8,0.75,0.67,0.75,1.0,1.0,0.4,1.0,0.25,1.0,0.75,0.71,0.83,0.75,0.6,0.25
23145,21.14,79.08,Kurukh,0.42,0.12,0.27,0.5,0.5,0.75,1.0,0.5,0.75,0.75,0.43,0.14,0.5,0.71,0.67,0.58,0.33,0.9,0.0,0.5,0.4,0.0,0.75,0.83,0.5,1.0,1.0,0.8,0.5,0.75,1.0,0.5,0.43,0.5,0.5,0.6,0.5
23156,-3.74,-73.25,Maijuna,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.43,0.0,0.0,0.0,0.67,0.92,0.83,0.9,1.0,0.5,0.2,0.0,1.0,0.83,0.25,0.4,1.0,0.8,1.0,0.75,0.33,0.75,0.43,0.33,0.25,0.8,1.0
23167,20.95,85.09,Oriya,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.86,0.0,0.0,0.0,0.67,0.75,0.67,0.9,0.33,0.5,0.2,0.0,0.5,0.67,0.5,0.4,1.0,0.8,0.5,0.25,1.0,0.5,0.71,0.33,0.5,0.6,0.25
23189,44.08,144.02,Orok,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.43,0.0,0.0,0.0,0.67,0.92,0.67,1.0,0.67,0.5,0.4,0.0,0.5,0.67,0.5,0.4,1.0,0.8,0.5,0.75,0.0,0.5,0.43,0.33,0.5,0.6,0.5
23200,-9.44,147.18,Orokaiva,0.58,0.0,0.0,0.5,0.75,0.75,0.0,0.0,0.0,0.5,0.86,0.14,0.0,0.0,1.0,0.83,0.33,0.9,0.0,0.25,0.6,0.0,0.75,0.33,0.75,0.2,1.0,0.4,0.5,0.5,1.0,0.5,0.43,0.83,0.75,0.6,0.75
23202,-9.47,147.2,Orokolo,0.83,0.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.5,0.86,0.14,0.0,0.0,0.67,0.83,0.33,0.9,0.67,0.75,0.2,0.2,0.5,0.33,0.25,1.0,0.0,0.4,0.5,0.5,1.0,0.75,0.71,0.33,0.75,0.8,0.75
23205,51.72,126.66,Oroqen,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.86,0.0,0.0,0.0,0.67,0.92,0.33,1.0,0.67,0.5,0.4,0.0,0.25,0.33,0.25,0.4,1.0,1.0,0.5,0.75,0.33,0.75,0.43,0.33,0.5,1.0,1.0
23211,43.02,44.66,Ossetia,0.33,0.0,0.0,1.0,0.75,1.0,0.0,0.0,0.0,0.25,0.86,0.57,0.0,0.0,1.0,0.83,0.33,1.0,0.0,0.75,0.4,0.2,0.75,0.17,0.75,0.0,1.0,0.4,0.5,0.25,1.0,0.5,0.86,0.5,0.75,0.2,0.25
23233,0.35,-78.12,Otavalo,0.08,0.12,0.09,0.25,0.0,0.0,0.25,0.0,0.0,0.75,0.86,0.0,0.17,0.0,0.0,0.08,0.0,0.0,0.33,0.25,0.6,0.0,0.75,0.83,0.25,1.0,1.0,0.4,1.0,0.75,0.33,1.0,0.71,0.33,0.25,0.6,0.25
23255,20.4,-98.2,Otomi,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.86,0.0,0.0,0.0,0.67,0.83,0.33,0.9,0.0,0.5,0.6,0.0,1.0,0.67,0.25,0.4,1.0,1.0,1.0,0.25,1.0,0.5,0.71,0.5,0.75,0.8,0.25
23288,4.97,-54.43,Wayana,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.43,0.0,0.0,0.0,0.67,0.75,0.67,0.9,0.0,0.25,0.6,0.0,1.0,0.67,0.25,1.0,1.0,0.8,1.0,0.75,0.33,0.75,0.43,0.33,0.25,0.6,0.75
23343,22.99,120.22,Paiwan,0.58,0.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.5,0.86,0.14,0.0,0.0,0.67,0.42,0.33,1.0,0.0,0.25,0.4,0.2,0.75,0.67,0.5,0.4,1.0,0.8,0.5,0.5,1.0,0.5,0.43,0.33,1.0,0.6,0.5
23350,33.68,73.04,Pakistani Classical,0.5,0.62,0.45,0.75,0.5,0.25,1.0,0.5,0.25,1.0,1.0,0.43,1.0,0.57,0.67,0.0,0.0,0.0,0.67,1.0,0.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
23354,7.51,134.58,Palau,0.08,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.14,0.0,0.0,0.67,0.83,0.33,1.0,0.33,0.25,0.4,0.2,1.0,0.17,0.75,0.0,1.0,0.8,1.0,0.0,1.0,0.5,0.86,0.5,0.5,0.6,0.25
23370,9.83,118.73,Palawan,0.08,1.0,0.82,0.25,0.0,0.0,1.0,0.5,0.75,0.25,0.86,0.0,0.83,1.0,0.67,0.83,0.67,0.9,0.0,0.25,0.2,0.0,0.75,0.33,0.25,0.4,0.8,0.4,0.5,0.25,1.0,0.5,0.14,0.33,0.5,0.8,0.75
23420,31.91,-111.08,Tohono O’odham,0.42,0.0,0.09,0.5,0.75,0.75,0.25,0.0,0.0,0.25,0.86,0.14,0.0,0.0,0.67,0.42,0.33,0.6,0.33,0.5,0.6,0.0,1.0,0.33,0.5,1.0,1.0,0.8,0.5,0.25,1.0,0.75,0.43,0.33,0.25,0.6,0.75
23425,18.85,82.73,Paroja,0.33,0.25,1.0,0.75,0.5,0.75,1.0,1.0,1.0,0.5,0.43,0.14,0.5,0.86,1.0,0.83,0.67,1.0,0.33,0.5,0.4,0.0,0.5,0.83,0.75,1.0,1.0,0.8,0.5,0.5,1.0,0.75,0.14,0.33,0.5,0.2,0.5
23464,5.04,32.45,Pari,0.58,0.62,0.09,0.5,0.75,0.75,0.25,0.0,0.0,0.5,0.86,0.14,1.0,0.0,0.67,0.42,0.67,0.3,0.33,0.75,0.6,0.0,0.75,0.67,0.75,1.0,0.0,0.8,1.0,0.5,1.0,0.75,0.71,0.5,0.5,0.2,0.75
23497,36.68,69.11,Pashtun,0.08,0.25,0.27,0.5,0.0,0.0,0.75,0.5,1.0,0.25,0.43,0.14,0.5,0.0,0.67,0.17,0.67,1.0,0.0,0.5,0.2,0.0,0.25,0.67,0.5,1.0,1.0,0.8,1.0,0.25,0.33,0.25,0.14,0.33,0.5,0.6,0.25
23519,36.68,69.11,Chatiks si chatiks,0.08,0.12,0.09,0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.86,0.0,0.17,0.0,0.33,0.42,0.67,0.6,0.0,0.5,0.6,0.0,0.5,0.33,0.75,1.0,1.0,0.8,0.5,0.5,0.33,0.5,0.71,0.33,0.25,0.0,0.5
23563,-5.11,18.42,Pende,0.58,0.12,0.36,0.5,0.75,1.0,0.5,1.0,0.75,0.0,0.57,0.14,0.67,0.14,0.67,0.92,0.83,0.9,0.33,0.25,0.6,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.71,0.5,0.25,0.2,0.5
23612,-1.87,103.25,Petalangan,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.67,0.75,0.67,0.0,0.33,0.25,0.2,0.0,0.25,0.33,0.5,0.0,0.0,0.8,0.0,0.0,0.33,0.5,0.14,0.33,0.25,0.8,0.25
23618,6.0,121.0,Sulu,0.08,0.12,0.09,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.43,0.0,0.5,0.0,0.67,0.75,0.83,1.0,0.67,0.25,0.4,0.0,1.0,0.67,0.5,1.0,1.0,0.4,1.0,0.0,1.0,0.5,0.43,0.5,1.0,0.6,0.25
23640,4.03,-67.55,Piaroa,0.92,0.62,0.45,0.5,0.25,0.75,0.5,0.5,0.25,1.0,0.86,0.14,0.5,0.29,0.67,0.83,0.83,1.0,1.0,0.25,0.6,0.0,1.0,0.67,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.75,0.43,0.33,1.0,0.6,1.0
23662,4.03,-67.55,Piemonte,0.42,0.0,0.0,1.0,0.75,0.75,1.0,0.0,0.0,0.75,0.43,0.14,0.5,0.0,0.67,0.42,0.33,1.0,0.0,0.5,0.4,0.0,1.0,0.67,0.5,1.0,1.0,1.0,1.0,0.75,1.0,0.5,0.43,0.83,0.5,0.6,0.5
23684,-26.18,-58.22,Pilagá,0.08,0.62,0.09,0.25,0.0,0.0,0.25,0.0,0.0,1.0,0.43,0.0,0.5,0.0,0.33,0.42,0.67,0.2,0.0,0.75,0.6,0.0,0.75,0.17,0.0,0.2,1.0,0.4,0.0,1.0,0.33,1.0,0.71,0.33,0.25,1.0,1.0
23695,33.27,-112.16,Akimel O'odham,0.42,0.12,0.09,0.5,0.75,0.75,0.25,0.0,0.0,0.5,0.86,0.14,0.17,0.0,0.67,0.42,0.33,0.0,0.67,0.5,0.6,0.0,0.75,0.33,0.25,1.0,1.0,0.8,1.0,0.5,1.0,0.5,0.43,0.33,0.25,0.8,0.5
23728,-25.34,131.04,Aṉangu,0.42,0.25,0.36,1.0,0.25,0.25,0.5,0.75,0.75,0.75,0.86,0.14,0.17,0.14,0.33,0.83,0.17,1.0,0.0,0.25,0.2,0.0,0.75,0.67,0.75,1.0,1.0,1.0,1.0,0.75,1.0,0.75,0.71,0.33,0.25,0.8,1.0
23755,-9.47,147.2,Piva,0.92,0.25,0.36,1.0,0.75,1.0,0.5,1.0,1.0,1.0,0.57,1.0,0.17,0.14,1.0,1.0,0.33,1.0,1.0,0.5,0.6,1.0,1.0,0.67,0.75,1.0,1.0,1.0,0.5,1.0,1.0,0.25,0.14,0.5,0.75,0.2,0.75
23827,49.68,21.76,C Polish Folk,0.08,0.0,0.36,1.0,0.0,0.75,1.0,0.75,0.5,0.0,0.43,0.14,0.5,0.57,0.67,0.42,0.67,0.6,0.0,0.5,0.4,0.8,1.0,0.67,0.5,1.0,0.8,1.0,1.0,0.0,1.0,0.5,0.71,0.83,0.75,0.6,0.25
23849,38.95,-122.62,Eastern Pomo,0.08,0.62,0.09,0.25,0.0,0.0,0.25,0.0,0.0,0.75,0.86,0.0,0.17,0.0,0.67,0.58,0.67,1.0,0.0,0.25,0.6,0.0,0.75,0.67,0.25,1.0,1.0,1.0,1.0,0.75,0.33,0.5,0.43,0.33,0.25,0.6,0.5
23882,-31.36,29.56,Pondo Xhosa,0.83,0.25,0.36,1.0,1.0,1.0,0.5,1.0,1.0,0.75,0.43,0.14,0.5,0.14,1.0,0.5,0.67,1.0,0.0,0.75,0.6,0.8,1.0,0.67,0.75,1.0,1.0,0.8,0.0,0.75,1.0,0.75,0.86,0.33,0.25,0.6,0.75
23904,19.17,-96.13,Popoluca,0.67,0.62,0.09,1.0,0.5,0.25,0.25,0.0,0.0,0.0,0.86,0.14,0.5,0.0,0.67,0.33,0.67,0.3,0.83,0.5,0.4,0.6,1.0,0.17,0.5,0.2,1.0,0.4,0.5,0.0,1.0,0.75,0.43,0.33,0.5,0.6,0.5
23915,37.01,-7.93,Algarve,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.67,0.42,0.33,0.4,0.0,0.5,0.4,0.0,0.75,0.67,0.25,0.4,1.0,0.8,1.0,0.0,1.0,0.5,0.71,0.5,0.75,0.8,0.5
23926,15.29,74.12,Portuguese Goa,0.67,0.12,0.36,1.0,0.5,1.0,1.0,0.75,1.0,0.25,0.43,0.14,0.5,0.57,0.67,0.17,0.67,0.0,0.67,0.5,0.4,0.8,1.0,0.67,0.5,1.0,1.0,0.8,0.5,0.25,1.0,0.5,0.71,1.0,0.75,0.8,0.5
23970,15.29,74.12,Boricua,0.58,0.25,0.27,1.0,0.5,0.5,1.0,0.75,1.0,0.0,0.43,0.14,0.5,0.57,0.67,0.17,0.83,1.0,0.0,0.75,0.6,0.0,1.0,0.67,0.5,1.0,1.0,0.8,1.0,0.0,1.0,0.5,0.43,0.33,0.25,0.6,0.5
23981,-10.85,-165.83,Pukapuka,0.92,0.0,0.0,1.0,0.75,1.0,0.0,0.0,0.0,0.25,0.86,0.14,0.0,0.0,0.67,0.17,0.83,0.9,0.67,0.75,0.4,0.6,1.0,0.83,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.75,0.71,0.5,0.5,0.0,0.25
23997,26.85,100.22,Pumí,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.86,0.0,0.0,0.0,0.67,0.83,0.17,0.9,0.33,0.75,0.4,0.0,0.5,0.67,0.75,0.2,1.0,0.4,0.0,0.5,0.33,0.5,0.43,0.5,0.75,0.6,0.5
24014,29.06,76.04,Punjab,0.08,0.62,0.45,0.25,0.0,0.0,0.75,0.5,1.0,0.0,0.43,0.0,0.5,0.29,0.67,0.0,0.33,0.0,0.0,0.75,0.2,0.0,0.25,0.67,0.25,1.0,1.0,0.4,0.5,0.0,0.33,0.5,0.71,0.5,0.75,0.6,0.25
24025,-6.31,143.95,Purari,0.83,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.14,0.17,0.0,0.67,0.75,0.67,0.9,0.0,0.25,0.4,0.2,1.0,0.33,0.5,0.0,0.0,0.8,0.5,0.5,1.0,0.5,0.14,0.33,0.25,0.2,0.75
24052,38.85,-104.91,Kha'po Owingeh (Tewa),0.08,0.62,0.09,0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.86,0.0,0.5,0.0,0.33,0.25,0.17,0.0,0.0,0.75,0.6,0.0,0.5,0.83,0.5,1.0,1.0,0.8,0.5,0.5,0.33,0.75,0.43,0.5,0.5,0.2,1.0
