,song_id,Preferred_name,society_id,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12,line_13,line_14,line_15,line_16,line_17,line_18,line_19,line_20,line_21,line_22,line_23,line_24,line_25,line_26,line_27,line_28,line_29,line_30,line_31,line_32,line_33,line_34,line_35,line_36,line_37,lat,lng
5177,651,Tras-Os-Montes,27446,0.31,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.08,1.0,0.08,0.08,0.08,0.69,0.08,1.0,0.08,0.08,0.54,0.54,0.08,1.0,0.69,0.31,0.38,1.0,1.0,1.0,0.08,1.0,0.77,0.46,0.31,0.31,0.77,0.54,41.79,-7.66
5178,652,Tras-Os-Montes,27446,0.31,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,0.85,0.08,0.08,0.08,0.69,0.69,0.31,0.85,0.08,0.54,0.54,0.08,0.77,0.38,0.54,0.38,1.0,0.69,1.0,0.54,1.0,0.77,0.62,0.54,0.77,0.77,0.54,41.79,-7.66
5179,1985,Tras-Os-Montes,27446,0.31,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,0.85,0.08,0.08,0.08,0.69,0.85,0.54,1.0,0.69,0.54,0.54,0.08,0.77,0.38,0.54,0.69,1.0,0.69,0.54,0.31,1.0,0.54,0.62,0.31,0.77,0.54,0.54,41.79,-7.66
5180,3647,Tras-Os-Montes,27446,0.31,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.08,1.0,0.08,0.08,0.08,0.69,0.85,0.54,1.0,0.31,0.54,0.54,0.08,0.54,0.38,0.77,0.08,1.0,0.69,0.54,0.08,0.54,0.54,0.77,0.54,0.54,0.31,0.54,41.79,-7.66
5181,3261,Trentino Alto Adige,30106,0.38,0.15,0.38,1.0,0.77,1.0,1.0,0.77,1.0,0.54,0.46,0.23,0.46,0.54,0.69,0.46,0.77,0.62,0.85,0.77,0.54,0.62,1.0,0.69,0.77,1.0,1.0,1.0,1.0,0.54,1.0,0.54,0.62,0.77,0.54,0.31,0.08,46.37,11.66
5182,3260,Trentino Alto Adige,30106,0.62,0.15,0.38,1.0,0.77,1.0,1.0,0.77,1.0,0.77,0.46,0.23,0.46,0.54,0.69,0.23,0.77,0.46,1.0,0.77,0.54,0.77,1.0,0.85,0.77,1.0,1.0,1.0,0.08,0.77,1.0,0.54,0.62,0.54,0.77,0.31,0.08,46.37,11.66
5183,1356,Trinidad,27462,0.46,0.23,0.46,1.0,1.0,1.0,0.54,1.0,1.0,0.54,0.46,0.23,0.23,0.23,0.69,0.23,0.54,0.08,0.08,0.54,0.54,0.46,1.0,0.38,0.54,1.0,1.0,1.0,1.0,0.54,1.0,0.77,0.62,0.77,0.54,0.54,0.54,10.25,-61.34
5184,1357,Trinidad,27462,0.92,0.23,0.46,1.0,1.0,0.77,0.54,1.0,1.0,0.54,0.46,0.23,0.23,0.23,0.69,0.46,0.77,0.46,0.08,0.31,0.54,0.62,1.0,0.69,0.77,1.0,1.0,1.0,1.0,0.54,1.0,0.54,0.62,0.77,0.54,0.54,0.54,10.25,-61.34
5185,1358,Trinidad,27462,0.92,0.23,0.46,1.0,1.0,1.0,0.54,1.0,1.0,0.54,0.46,0.23,0.23,0.23,0.69,0.46,0.77,0.46,0.08,0.31,0.77,0.46,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.54,1.0,0.54,0.62,0.77,0.54,0.54,0.54,10.25,-61.34
5186,1413,Trinidad,27462,0.92,0.23,0.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46,0.54,0.46,0.23,0.69,0.31,0.54,0.46,0.31,0.54,0.54,0.77,1.0,0.69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.54,0.62,0.54,0.77,0.77,0.77,10.25,-61.34
5187,1414,Trinidad,27462,0.92,0.23,0.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46,0.54,0.46,0.23,0.69,0.31,0.54,0.46,0.08,0.54,0.54,0.77,1.0,0.69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.54,0.62,0.54,0.77,0.77,0.54,10.25,-61.34
5188,1415,Trinidad,27462,0.92,0.23,0.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46,0.54,0.46,0.23,0.69,0.31,0.54,0.69,0.69,0.54,0.54,1.0,1.0,0.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.54,0.62,0.54,0.77,0.77,1.0,10.25,-61.34
5189,1416,Trinidad,27462,1.0,0.23,0.46,1.0,1.0,1.0,0.54,1.0,1.0,1.0,0.46,0.54,0.46,0.23,0.69,0.46,0.77,0.46,0.08,0.54,0.54,1.0,1.0,0.85,0.54,1.0,1.0,0.38,1.0,1.0,1.0,0.54,0.77,0.77,0.54,0.54,1.0,10.25,-61.34
5190,1252,Trinidad Creole,27457,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,0.46,0.08,0.08,0.08,0.69,0.46,0.77,0.46,0.08,0.54,0.54,0.08,1.0,0.69,0.31,1.0,1.0,1.0,1.0,0.31,1.0,0.54,0.46,0.31,0.54,0.77,0.54,10.73,-61.55
5191,1253,Trinidad Creole,27457,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,0.46,0.23,0.08,0.08,0.69,0.46,0.54,0.46,0.31,0.54,0.54,0.08,1.0,0.38,0.31,1.0,1.0,1.0,1.0,0.54,1.0,0.54,0.62,0.54,0.77,0.77,0.54,10.73,-61.55
5192,1388,Trinidad Creole,27457,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,0.46,0.08,0.08,0.08,0.69,0.46,0.54,0.46,0.69,0.54,0.54,0.08,1.0,0.69,0.31,1.0,1.0,1.0,1.0,0.31,1.0,0.77,0.62,0.77,0.77,0.77,0.31,10.73,-61.55
5193,1396,Trinidad Creole,27457,0.15,0.23,0.38,0.31,0.08,0.08,1.0,0.54,0.77,0.08,0.85,0.08,0.46,0.54,0.69,0.23,0.54,0.08,0.31,0.54,0.54,0.08,0.77,0.38,0.54,0.69,0.69,0.69,1.0,0.08,1.0,0.77,0.62,0.31,0.54,0.54,0.54,10.73,-61.55
5194,1397,Trinidad Creole,27457,0.15,0.23,0.38,0.31,0.08,0.08,1.0,0.54,0.77,0.08,0.85,0.08,0.46,0.54,0.69,0.15,0.54,0.46,0.08,0.54,0.54,0.08,0.77,0.69,0.54,0.69,1.0,1.0,1.0,0.08,0.54,0.77,0.46,0.31,0.54,0.54,0.54,10.73,-61.55
5195,4111,Trinidad Creole,27457,0.15,0.23,0.92,0.31,0.08,0.08,1.0,0.54,1.0,0.08,0.46,0.08,0.46,0.54,0.69,0.38,1.0,0.46,0.08,0.77,0.54,0.08,1.0,0.69,0.54,1.0,1.0,0.69,1.0,0.08,1.0,0.54,0.62,0.77,0.77,0.54,0.31,10.73,-61.55
5196,1352,Trinidad Creole,27457,0.31,0.23,0.38,0.31,0.08,0.08,1.0,0.77,0.77,0.31,0.46,0.23,0.46,0.54,0.69,0.23,0.54,0.08,0.08,0.54,0.54,0.08,1.0,0.38,0.54,0.69,0.69,0.69,1.0,0.31,1.0,0.54,0.23,0.31,0.31,0.54,0.54,10.73,-61.55
5197,1353,Trinidad Creole,27457,0.31,0.92,0.38,0.31,0.08,0.08,1.0,1.0,1.0,0.54,0.46,0.08,0.46,0.54,0.69,0.46,0.77,0.62,0.31,0.54,0.77,0.08,1.0,0.85,0.54,1.0,1.0,0.69,0.54,0.54,1.0,0.54,0.62,0.31,0.54,0.54,0.31,10.73,-61.55
5198,4109,Trinidad Creole,27457,0.31,1.0,0.38,0.31,0.08,0.08,1.0,0.77,1.0,0.31,0.46,0.08,0.46,0.54,0.69,0.38,0.77,0.46,0.08,0.54,0.54,0.08,1.0,0.69,0.54,0.69,1.0,1.0,1.0,0.31,1.0,0.54,0.62,0.77,0.77,0.54,0.77,10.73,-61.55
5199,4110,Trinidad Creole,27457,0.31,0.23,1.0,0.31,0.08,0.08,1.0,0.54,1.0,0.08,0.46,0.08,0.46,0.69,0.69,0.31,1.0,0.46,0.31,0.54,0.54,0.08,1.0,0.69,0.54,0.69,1.0,0.69,1.0,0.08,1.0,0.54,0.62,0.77,0.77,0.54,0.77,10.73,-61.55
5200,1251,Trinidad Creole,27457,0.46,0.08,0.08,0.54,0.77,0.54,0.08,0.08,0.08,0.31,0.46,0.23,0.08,0.08,0.69,0.46,0.77,0.46,0.69,0.54,0.54,0.08,1.0,0.38,0.31,0.69,1.0,1.0,1.0,0.31,1.0,0.77,0.77,0.77,0.77,0.77,0.54,10.73,-61.55
5201,1355,Trinidad Creole,27457,0.46,0.08,0.08,0.54,0.77,0.77,0.08,0.08,0.08,0.54,0.46,0.23,0.08,0.08,0.69,0.46,0.54,0.46,0.69,0.54,0.54,0.08,1.0,0.38,0.31,1.0,1.0,1.0,1.0,0.54,1.0,0.54,0.62,1.0,1.0,0.77,0.54,10.73,-61.55
5202,1380,Trinidad Creole,27457,0.46,0.23,0.46,1.0,0.77,0.77,0.54,1.0,0.77,0.54,0.46,0.23,0.23,0.23,0.69,0.46,0.54,0.46,0.85,0.54,0.54,0.62,1.0,0.38,0.31,1.0,1.0,0.38,1.0,0.54,1.0,0.77,0.77,0.77,0.77,0.77,0.54,10.73,-61.55
5203,1351,Trinidad Creole,27457,0.46,0.15,0.15,0.54,0.77,0.77,1.0,0.08,0.08,0.54,0.46,0.08,0.46,0.08,0.69,0.46,0.54,0.23,0.69,0.54,0.54,0.08,1.0,0.23,0.31,0.38,0.38,1.0,1.0,0.54,1.0,0.54,0.62,1.0,0.77,0.77,0.31,10.73,-61.55
5204,1354,Trinidad Creole,27457,0.46,0.08,0.08,0.54,0.54,0.77,0.08,0.08,0.08,0.54,0.46,0.23,0.08,0.08,0.69,0.46,1.0,0.38,0.31,0.31,0.54,0.08,1.0,0.69,0.31,1.0,1.0,1.0,1.0,0.54,1.0,0.54,0.62,0.77,0.77,0.77,0.54,10.73,-61.55
5205,1398,Trinidad Creole,27457,0.62,1.0,1.0,0.54,0.54,0.77,1.0,0.77,0.77,0.54,0.46,0.23,0.46,0.69,0.69,0.46,0.77,0.62,0.69,0.54,0.54,0.08,1.0,0.69,0.31,1.0,1.0,1.0,1.0,0.54,1.0,0.54,0.62,0.31,0.54,0.54,0.54,10.73,-61.55
5206,4113,Trinidad Creole,27457,0.62,0.92,0.85,1.0,0.54,1.0,1.0,0.77,1.0,0.31,0.46,0.23,0.46,0.69,0.69,0.85,0.77,1.0,0.85,0.77,0.54,0.77,1.0,0.85,0.54,1.0,1.0,1.0,1.0,0.31,1.0,0.54,0.62,0.77,0.54,0.54,0.77,10.73,-61.55
5207,1405,Trinidad Creole,27457,0.69,0.08,0.08,1.0,0.54,0.54,0.08,0.08,0.08,0.31,0.46,0.23,0.08,0.08,0.69,0.23,0.54,0.08,0.69,0.54,0.54,0.77,0.77,0.69,0.54,0.69,1.0,0.38,1.0,0.31,1.0,0.54,0.46,0.08,0.31,0.54,0.54,10.73,-61.55
5208,1406,Trinidad Creole,27457,0.69,0.08,0.08,1.0,0.54,0.54,0.08,0.08,0.08,0.31,0.46,0.23,0.08,0.08,0.69,0.23,0.54,0.46,0.69,0.54,0.54,0.77,0.77,0.69,0.54,0.69,1.0,0.69,1.0,0.31,1.0,0.54,0.46,0.31,0.54,0.54,0.54,10.73,-61.55
5209,1377,Trinidad Creole,27457,0.77,1.0,1.0,1.0,1.0,1.0,0.54,1.0,1.0,0.77,0.46,0.54,0.46,0.54,0.69,0.85,0.54,1.0,0.08,0.54,0.77,0.62,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.77,1.0,0.54,0.77,0.77,0.77,0.77,0.54,10.73,-61.55
5210,1378,Trinidad Creole,27457,0.77,1.0,1.0,1.0,1.0,0.77,0.54,1.0,1.0,0.77,0.46,0.54,0.46,0.54,0.69,0.77,0.77,1.0,0.85,0.54,1.0,0.46,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.77,1.0,0.77,0.77,0.77,0.77,0.77,0.54,10.73,-61.55
5211,1379,Trinidad Creole,27457,0.77,1.0,1.0,1.0,1.0,0.77,0.54,1.0,1.0,0.77,0.46,0.54,0.46,0.54,0.69,0.85,1.0,1.0,0.08,0.54,0.54,0.62,1.0,0.38,0.54,0.69,1.0,0.69,1.0,0.77,1.0,0.54,0.77,0.77,0.77,0.77,0.77,10.73,-61.55
5212,1381,Trinidad Creole,27457,0.77,1.0,1.0,0.54,1.0,1.0,1.0,1.0,1.0,0.77,0.46,0.54,0.46,0.54,0.69,0.54,1.0,1.0,0.69,0.54,0.77,0.08,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.77,1.0,0.77,0.77,0.77,0.77,0.77,0.54,10.73,-61.55
5213,1382,Trinidad Creole,27457,0.77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.46,0.54,0.46,0.85,0.69,0.85,1.0,1.0,1.0,0.31,0.54,0.46,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.77,1.0,0.77,0.77,0.77,0.77,0.77,0.54,10.73,-61.55
5214,1383,Trinidad Creole,27457,0.77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.85,0.23,0.46,0.85,0.69,0.77,1.0,1.0,0.69,0.54,0.54,0.62,1.0,0.69,0.31,1.0,1.0,1.0,1.0,0.77,1.0,0.54,0.77,0.77,0.77,0.77,0.54,10.73,-61.55
5215,1384,Trinidad Creole,27457,0.77,1.0,1.0,1.0,1.0,1.0,0.54,1.0,1.0,0.77,0.46,0.23,0.69,0.54,0.69,0.77,0.77,1.0,0.69,0.54,0.77,0.62,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.77,1.0,0.54,0.62,0.54,0.54,0.54,0.77,10.73,-61.55
5216,1386,Trinidad Creole,27457,0.77,1.0,1.0,1.0,1.0,1.0,0.54,1.0,0.77,0.54,0.46,0.23,0.46,0.54,0.69,0.92,0.77,0.85,0.69,0.31,0.54,0.62,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.54,1.0,0.77,0.77,0.54,0.77,0.77,0.77,10.73,-61.55
5217,1387,Trinidad Creole,27457,0.77,1.0,1.0,0.54,0.77,0.77,0.54,1.0,1.0,0.77,0.85,0.23,0.69,0.54,0.69,0.77,0.77,0.85,0.69,0.54,0.77,0.08,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.77,1.0,0.54,0.62,0.54,0.54,0.54,0.77,10.73,-61.55
5218,1389,Trinidad Creole,27457,0.77,0.23,0.46,0.54,1.0,1.0,0.54,1.0,1.0,0.54,0.46,0.23,0.46,0.23,0.69,0.85,0.77,0.85,0.31,0.31,0.54,0.08,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.54,1.0,0.54,0.77,0.77,0.77,0.77,0.77,10.73,-61.55
5219,1390,Trinidad Creole,27457,0.77,1.0,1.0,1.0,1.0,1.0,0.54,1.0,1.0,0.77,0.46,0.23,0.46,0.54,0.69,0.85,0.77,0.85,0.69,0.54,0.77,0.46,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.77,1.0,0.54,0.77,0.77,0.77,0.77,0.77,10.73,-61.55
5220,1391,Trinidad Creole,27457,0.77,1.0,1.0,0.54,1.0,1.0,0.54,1.0,1.0,0.77,0.46,0.23,0.46,0.54,0.69,0.85,0.77,0.85,0.69,0.54,0.77,0.08,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.77,1.0,0.54,0.77,0.77,0.77,0.77,0.77,10.73,-61.55
5221,1393,Trinidad Creole,27457,0.77,0.92,1.0,0.54,0.77,0.77,1.0,1.0,1.0,0.77,0.46,0.23,0.46,0.85,0.69,0.85,0.54,0.85,0.69,0.54,0.77,0.08,0.77,0.69,0.54,1.0,1.0,1.0,1.0,0.77,1.0,0.54,0.77,0.77,0.77,0.54,0.77,10.73,-61.55
5222,1394,Trinidad Creole,27457,0.77,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.46,0.23,0.46,0.69,0.69,0.92,0.77,0.85,0.08,0.31,0.77,0.62,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.77,1.0,0.54,0.77,0.77,0.77,0.54,0.54,10.73,-61.55
5223,1403,Trinidad Creole,27457,0.77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.54,0.46,0.23,0.46,0.85,0.69,0.77,0.54,0.85,0.31,0.54,0.54,0.62,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.54,1.0,0.31,0.77,0.77,0.77,0.54,0.77,10.73,-61.55
5224,1404,Trinidad Creole,27457,0.77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.54,0.46,0.23,0.46,0.85,0.69,0.92,0.54,1.0,0.85,0.31,0.54,0.62,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.54,1.0,0.54,0.77,0.77,0.54,0.77,0.77,10.73,-61.55
5225,1418,Trinidad Creole,27457,0.77,0.92,1.0,1.0,0.77,1.0,1.0,0.77,1.0,0.54,0.46,0.23,0.46,0.85,0.69,0.85,1.0,1.0,0.08,0.31,0.54,0.46,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.54,1.0,0.54,0.62,0.54,0.31,0.54,0.77,10.73,-61.55
5226,4112,Trinidad Creole,27457,0.77,1.0,0.92,1.0,0.77,0.77,1.0,0.77,1.0,0.77,0.46,0.23,0.46,0.54,0.69,0.85,1.0,1.0,0.31,0.54,0.54,0.62,1.0,0.69,0.77,1.0,1.0,0.69,1.0,0.77,1.0,0.54,0.62,0.54,0.54,0.54,0.77,10.73,-61.55
5227,1256,Trinidad Creole,27457,0.77,0.08,0.08,1.0,0.77,0.77,0.08,0.08,0.08,0.54,0.46,0.23,0.08,0.08,0.69,0.85,0.54,1.0,0.31,0.54,0.54,0.62,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.54,1.0,0.54,0.62,0.54,0.31,0.54,0.54,10.73,-61.55
5228,1392,Trinidad Creole,27457,0.77,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.54,0.46,0.23,0.46,0.85,0.69,0.85,0.54,1.0,0.08,0.31,0.54,0.62,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.54,1.0,0.77,0.77,0.77,0.77,0.77,0.77,10.73,-61.55
5229,1395,Trinidad Creole,27457,0.77,1.0,1.0,0.54,1.0,1.0,1.0,1.0,1.0,0.54,0.46,0.23,0.46,0.85,0.69,0.85,0.54,1.0,0.08,0.31,0.54,0.08,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.54,1.0,0.54,0.77,0.77,0.77,0.77,0.77,10.73,-61.55
5230,1400,Trinidad Creole,27457,0.77,1.0,1.0,1.0,0.54,0.77,0.54,0.77,0.77,0.54,0.46,0.23,0.46,0.23,0.69,0.85,1.0,1.0,0.08,0.31,0.54,0.62,1.0,0.38,0.54,1.0,1.0,1.0,1.0,0.54,1.0,0.77,0.62,0.31,0.54,0.54,0.54,10.73,-61.55
5231,1401,Trinidad Creole,27457,0.77,1.0,1.0,0.54,0.77,0.77,1.0,1.0,1.0,0.54,0.46,0.23,0.46,0.85,0.69,0.77,0.54,1.0,0.08,0.54,0.77,0.08,1.0,0.69,0.31,1.0,1.0,1.0,1.0,0.54,1.0,0.54,0.62,0.54,0.54,0.77,0.77,10.73,-61.55
5232,1402,Trinidad Creole,27457,0.77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.54,0.46,0.23,0.46,0.85,0.69,0.77,0.77,1.0,0.69,0.54,0.54,0.62,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.54,1.0,0.31,0.77,0.77,0.54,0.54,0.77,10.73,-61.55
5233,1407,Trinidad Creole,27457,0.77,0.08,0.08,1.0,0.77,1.0,0.08,0.08,0.08,0.54,0.46,0.23,0.08,0.08,0.69,0.46,0.54,0.46,0.08,0.54,0.54,0.62,0.54,0.69,0.54,1.0,1.0,0.69,1.0,0.54,1.0,0.54,0.62,0.31,0.77,0.54,0.31,10.73,-61.55
5234,1254,Trinidad Creole,27457,0.77,0.08,0.08,1.0,0.54,0.77,0.08,0.08,0.08,0.31,0.46,0.23,0.08,0.08,0.69,0.23,0.54,0.08,0.08,0.54,0.54,0.77,0.54,0.69,0.77,0.69,1.0,0.69,1.0,0.31,1.0,0.54,0.62,0.31,0.54,0.54,0.31,10.73,-61.55
5235,1385,Trinidad Creole,27457,0.85,1.0,1.0,1.0,1.0,1.0,0.54,1.0,1.0,0.77,0.85,0.23,0.69,0.54,0.69,0.77,0.77,0.85,0.69,0.54,0.77,0.46,1.0,0.69,0.54,1.0,1.0,1.0,0.54,0.77,1.0,0.54,0.62,0.54,0.54,0.54,0.54,10.73,-61.55
5236,1399,Trinidad Creole,27457,0.85,0.08,0.08,0.54,0.54,0.77,0.08,0.08,0.08,0.77,0.46,0.23,0.08,0.08,0.69,0.92,0.77,0.85,0.85,0.54,0.77,0.08,1.0,0.69,0.54,1.0,1.0,0.69,1.0,0.77,1.0,0.54,0.62,0.54,0.54,0.31,0.54,10.73,-61.55
5237,1417,Trinidad Creole,27457,0.85,0.92,1.0,1.0,0.77,1.0,1.0,0.77,1.0,0.54,0.46,0.23,0.46,0.85,0.69,0.77,0.77,1.0,0.08,0.31,0.54,0.62,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.54,1.0,0.54,0.62,0.54,0.31,0.54,0.77,10.73,-61.55
5238,4287,Trinidad Creole,27457,0.92,0.15,0.46,1.0,0.77,0.77,1.0,1.0,0.77,0.77,0.46,0.23,0.46,0.69,1.0,0.85,1.0,1.0,0.31,1.0,0.77,0.62,1.0,0.69,0.77,1.0,1.0,1.0,1.0,0.77,1.0,0.77,0.62,0.54,0.77,0.54,0.77,10.73,-61.55
5239,1255,Trinidad Creole,27457,0.92,0.08,0.08,1.0,0.54,0.54,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.69,0.23,1.0,0.08,0.08,0.54,0.54,0.46,1.0,0.69,0.77,1.0,1.0,0.69,1.0,0.77,1.0,0.54,0.62,0.31,0.54,0.31,0.77,10.73,-61.55
5240,4260,Trobriand,27479,0.46,0.08,0.08,0.54,0.0,0.54,0.08,0.08,0.08,0.08,0.85,0.23,0.08,0.08,0.08,0.85,0.08,1.0,0.69,0.54,0.54,0.08,0.54,0.38,0.31,0.38,1.0,0.38,0.54,0.08,1.0,0.54,0.46,0.31,0.31,0.77,0.77,-8.3,151.0
5241,9953,Trobriand,27479,0.54,0.08,0.08,0.77,0.54,0.31,0.08,0.08,0.08,0.77,1.0,0.38,0.08,0.08,1.0,0.69,0.77,0.85,0.08,0.54,0.54,0.08,0.54,0.38,0.54,0.08,0.08,0.38,0.08,0.77,1.0,0.54,1.0,0.54,0.31,0.77,0.77,-8.3,151.0
5242,9952,Trobriand,27479,0.54,0.08,0.08,0.77,0.77,0.77,0.08,0.08,0.08,0.77,1.0,0.23,0.08,0.08,1.0,0.62,0.54,0.85,0.08,0.54,0.54,0.08,0.54,0.69,0.54,0.69,0.08,0.38,0.54,0.77,1.0,0.77,1.0,0.31,0.31,1.0,1.0,-8.3,151.0
5243,9954,Trobriand,27479,0.77,0.08,0.08,0.77,0.77,0.77,0.08,0.08,0.08,0.54,0.85,0.23,0.08,0.08,1.0,0.85,0.54,1.0,0.08,0.31,0.31,0.08,0.31,0.38,0.54,0.38,0.08,0.38,0.54,0.54,1.0,0.54,0.46,0.54,0.54,0.54,0.77,-8.3,151.0
5244,77,Truk,27490,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.08,0.46,0.08,0.08,0.08,0.69,0.08,0.31,0.23,0.69,0.54,0.77,0.08,1.0,0.69,0.54,0.69,1.0,0.69,0.54,0.08,1.0,0.77,0.62,0.31,0.77,0.77,0.31,7.41,151.78
5245,1862,Trumai,27501,0.38,0.08,0.08,0.54,0.54,0.54,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.69,0.85,0.54,1.0,0.08,0.54,0.77,0.08,1.0,0.69,0.54,1.0,1.0,0.69,1.0,0.77,0.54,1.0,0.62,0.31,0.31,0.54,0.54,-12.68,-56.92
5246,1547,Trumai,27501,0.46,0.08,0.08,0.54,0.54,0.54,0.08,0.08,0.08,0.54,0.85,0.23,0.08,0.08,0.69,0.23,0.54,0.08,0.31,0.54,0.77,0.08,0.77,0.38,0.31,0.38,1.0,1.0,1.0,0.54,0.54,1.0,0.62,0.77,0.77,0.77,0.77,-12.68,-56.92
5247,1869,Trumai,27501,0.46,0.08,0.08,0.54,0.31,0.54,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.69,0.08,0.54,0.08,0.69,0.31,0.31,0.08,1.0,0.23,0.31,0.69,1.0,0.69,1.0,0.77,1.0,1.0,0.46,0.08,0.31,0.54,0.77,-12.68,-56.92
5248,1866,Trumai,27501,0.54,0.08,0.08,0.54,0.54,0.54,0.08,0.08,0.08,0.77,0.85,0.08,0.08,0.08,1.0,0.46,0.77,0.62,0.85,0.31,0.77,0.08,0.77,0.69,0.54,1.0,1.0,0.69,1.0,0.77,0.54,0.77,0.62,0.31,0.31,0.77,0.54,-12.68,-56.92
5249,1863,Trumai,27501,0.62,0.08,0.08,0.54,0.54,0.54,0.08,0.08,0.08,0.54,0.85,0.23,0.08,0.08,0.69,0.85,0.54,1.0,0.08,0.54,0.77,0.08,1.0,0.69,0.54,1.0,1.0,0.69,1.0,0.54,0.54,1.0,0.62,0.31,0.31,0.54,0.54,-12.68,-56.92
5250,1864,Trumai,27501,0.62,0.08,0.08,0.54,0.77,0.54,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.69,0.23,0.54,0.08,0.31,0.54,0.77,0.08,0.77,0.38,0.31,1.0,1.0,0.69,1.0,0.77,0.54,1.0,0.62,0.31,0.31,0.54,0.54,-12.68,-56.92
5251,1865,Trumai,27501,0.62,0.08,0.08,0.54,0.54,0.54,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.69,0.23,0.77,0.08,0.31,0.31,0.54,0.08,1.0,0.69,0.54,1.0,1.0,0.69,1.0,0.77,0.54,0.77,0.62,0.31,0.31,0.54,0.54,-12.68,-56.92
5252,1867,Trumai,27501,0.62,0.08,0.08,0.54,0.31,0.54,0.08,0.08,0.08,0.77,0.85,0.08,0.08,0.08,0.69,0.15,0.77,0.08,0.31,0.31,0.54,0.08,1.0,0.23,0.54,0.69,1.0,0.38,1.0,0.77,1.0,1.0,0.62,0.08,0.31,0.77,0.77,-12.68,-56.92
5253,1868,Trumai,27501,0.85,0.08,0.08,0.54,0.77,0.54,0.08,0.08,0.08,0.54,0.85,0.23,0.08,0.08,0.69,0.23,0.54,0.08,0.85,0.31,0.77,0.08,1.0,0.23,0.31,0.69,1.0,0.38,1.0,0.54,0.54,1.0,0.46,0.08,0.31,0.77,0.77,-12.68,-56.92
5254,1513,Tsimshian,27523,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,0.46,0.08,0.08,0.08,0.69,0.46,0.77,0.23,0.69,0.54,0.77,0.08,0.54,0.69,0.31,0.69,1.0,0.69,1.0,0.54,0.54,0.54,0.46,0.31,0.31,0.77,0.54,61.86,-121.35
5255,1514,Tsimshian,27523,0.15,0.15,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.54,0.46,0.08,0.23,0.08,0.38,0.46,0.77,0.23,0.08,0.54,0.77,0.08,0.77,0.38,0.31,0.69,0.69,1.0,1.0,0.54,1.0,0.54,0.46,0.31,0.54,0.77,0.54,61.86,-121.35
