,index,canto_coding_id,region,division,subregion,area_kingdom,culture,lat,lng,cv_1,cv_2,cv_3,cv_4,cv_5,cv_6,cv_7,cv_8,cv_9,cv_10,cv_11,cv_12,cv_13,cv_14,cv_15,cv_16,cv_17,cv_18,cv_19,cv_20,cv_21,cv_22,cv_23,cv_24,cv_25,cv_26,cv_27,cv_28,cv_29,cv_30,cv_31,cv_32,cv_33,cv_34,cv_35,cv_36,cv_37
1802,0,9007,East Asia,China,S China,Guangxi,Zhuang,22.81,108.36,0.38,0.08,0.08,1.0,0.54,0.54,0.08,0.08,0.08,0.54,1.0,0.23,0.08,0.08,0.69,0.46,0.77,0.38,0.31,0.54,0.54,0.77,1.0,0.69,0.77,0.08,1.0,0.69,0.54,0.54,0.54,0.77,0.08,0.54,0.54,0.54,0.54
1803,0,9001,East Asia,China,S China,Nanzhao Plateau,Dong,26.64,106.63,0.85,0.46,0.15,1.0,0.54,0.77,1.0,0.08,0.08,0.31,0.92,1.0,1.0,0.08,0.85,0.69,0.31,0.85,0.31,0.54,0.54,0.62,0.77,0.85,0.54,0.38,0.08,1.0,0.54,0.31,0.54,0.54,0.23,0.31,0.54,0.54,0.31
1804,0,9002,East Asia,China,S China,Nanzhao Plateau,Dong,26.64,106.63,0.77,0.08,0.08,1.0,0.54,0.77,0.08,0.08,0.08,0.54,0.85,0.23,0.08,0.08,0.69,0.23,0.31,0.08,0.31,0.54,0.54,0.23,0.54,0.69,0.54,0.38,1.0,0.69,0.54,0.54,0.08,0.54,0.23,0.31,0.77,0.54,0.54
1805,0,9003,East Asia,China,S China,Nanzhao Plateau,Dong,26.64,106.63,0.46,0.08,0.08,1.0,0.54,0.77,0.08,0.08,0.08,0.08,1.0,0.23,0.08,0.08,0.69,0.27,0.31,0.62,0.69,0.54,0.54,0.77,0.31,0.38,0.77,0.08,1.0,0.38,0.54,0.08,0.54,0.54,0.46,0.31,0.77,0.54,0.54
1806,0,9004,East Asia,China,S China,Nanzhao Plateau,Dong,26.64,106.63,0.38,0.08,0.08,1.0,0.54,0.77,0.08,0.08,0.08,0.54,0.85,0.23,0.08,0.08,0.08,0.38,0.31,0.38,0.69,0.54,0.54,0.62,0.54,0.69,0.77,0.38,1.0,0.69,0.54,0.54,0.54,0.77,0.23,0.31,0.77,0.31,0.31
1807,0,9073,East Asia,China,S China,Nanzhao Plateau,Dong,26.64,106.63,0.77,0.08,0.08,1.0,0.77,0.77,0.08,0.08,0.08,0.54,0.92,0.31,0.08,0.08,0.85,0.23,0.77,0.08,0.08,0.54,0.54,0.23,0.77,0.38,0.54,0.08,1.0,0.69,0.08,0.54,0.54,0.77,0.46,0.31,0.54,0.54,0.77
1808,0,9074,East Asia,China,S China,Nanzhao Plateau,Dong,26.64,106.63,0.62,0.08,0.08,1.0,0.77,1.0,0.08,0.08,0.08,0.54,0.85,0.23,0.08,0.08,0.85,0.15,0.77,0.08,0.69,0.77,0.77,0.23,0.77,0.85,0.77,0.69,1.0,0.69,1.0,0.54,0.54,0.77,0.23,0.31,0.31,0.42,0.31
1809,0,9075,East Asia,China,S China,Nanzhao Plateau,Dong,26.64,106.63,0.77,0.15,0.15,1.0,0.54,0.77,1.0,0.08,0.08,0.08,0.92,1.0,0.85,0.08,0.69,0.15,0.31,0.08,0.08,0.54,0.54,0.77,0.54,0.38,0.77,0.08,1.0,0.69,0.08,0.08,0.54,0.77,0.46,0.31,0.31,0.42,1.0
1810,0,9072,East Asia,China,S China,Nanzhao Plateau,Maonan,22.81,108.36,0.46,0.08,0.08,1.0,0.77,1.0,0.08,0.08,0.0,0.54,0.85,0.23,0.08,0.08,0.69,0.92,0.54,1.0,0.08,0.31,0.54,0.77,1.0,0.85,0.54,0.69,1.0,1.0,1.0,0.54,1.0,0.54,0.46,0.42,1.0,0.54,0.31
1811,0,9070,East Asia,China,S China,Nanzhao Plateau,Mulam,22.81,108.36,0.38,0.08,0.08,1.0,0.77,0.77,0.08,0.08,0.08,0.08,0.85,1.0,0.08,0.08,0.69,0.46,0.31,0.62,0.08,0.54,0.54,0.23,0.77,0.69,0.77,0.38,1.0,0.69,0.08,0.08,0.54,0.54,0.35,0.08,0.54,0.31,0.31
1812,0,9071,East Asia,China,S China,Nanzhao Plateau,Mulam,22.81,108.36,0.46,0.08,0.08,1.0,0.77,1.0,0.08,0.08,0.08,0.31,0.85,0.23,0.08,0.08,0.85,0.85,0.77,0.85,0.08,0.54,0.54,0.23,1.0,0.85,0.77,0.69,1.0,0.69,0.54,0.31,0.54,0.54,0.62,0.31,0.54,0.31,0.31
1813,0,1582,East Asia,China,S China,Southern Hills,Hakka,23.37,113.76,0.38,0.08,0.08,0.54,0.54,0.54,0.08,0.08,0.08,0.08,1.0,0.23,0.08,0.08,0.69,0.85,0.42,0.38,0.08,0.54,0.54,0.08,0.31,0.23,0.77,0.08,1.0,0.38,0.54,0.08,0.08,0.54,0.23,0.31,0.31,0.54,0.08
1814,0,2777,East Asia,China,S China,Southern Hills,Hakka,22.53,114.2,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,0.85,0.08,0.08,0.08,0.69,0.85,0.42,0.85,0.08,0.31,0.31,0.08,0.54,0.38,0.54,0.69,1.0,0.08,1.0,0.31,1.0,0.54,0.35,0.31,0.54,0.54,0.31
1815,0,2778,East Asia,China,S China,Southern Hills,Hakka,22.53,114.2,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,0.85,0.08,0.08,0.08,0.69,0.38,0.77,0.23,0.08,0.31,0.31,0.08,0.54,0.69,0.54,0.69,1.0,0.69,0.54,0.31,0.54,0.54,0.23,0.08,0.54,0.54,0.31
1816,0,2779,East Asia,China,S China,Southern Hills,Hakka,22.53,114.2,0.15,0.15,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.08,0.85,0.08,0.85,0.08,0.69,0.46,0.54,0.69,0.08,0.31,0.54,0.08,0.54,0.38,0.31,1.0,1.0,0.38,0.54,0.08,1.0,0.54,0.08,0.08,0.77,0.54,0.08
1817,0,2781,East Asia,China,S China,Southern Hills,Hakka,22.53,114.2,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,1.0,0.08,0.08,0.08,0.08,0.85,0.54,0.85,0.08,0.31,0.31,0.08,0.54,0.69,0.54,0.08,1.0,0.38,0.54,0.31,1.0,0.54,0.23,0.31,0.31,0.54,0.31
1818,0,2782,East Asia,China,S China,Southern Hills,Hakka,22.53,114.2,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.08,1.0,0.08,0.08,0.08,0.69,0.77,0.31,1.0,0.08,0.54,0.31,0.08,0.54,0.23,0.54,0.08,1.0,0.08,0.54,0.08,0.54,0.54,0.35,0.08,0.31,0.54,0.31
1819,0,2783,East Asia,China,S China,Southern Hills,Hakka,22.53,114.2,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,0.85,0.08,0.08,0.08,0.69,0.85,0.54,0.85,0.08,0.31,0.31,0.08,0.54,0.69,0.54,0.38,1.0,0.08,0.54,0.31,1.0,0.54,0.35,0.31,0.54,0.54,0.31
1820,0,2784,East Asia,China,S China,Southern Hills,Hakka,22.53,114.2,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,0.85,0.08,0.08,0.08,0.69,0.85,0.77,0.85,0.08,0.31,0.31,0.08,0.54,0.38,0.54,0.08,1.0,0.38,0.54,0.31,0.54,0.54,0.23,0.31,0.31,0.54,0.08
1821,0,9033,East Asia,China,S China,Southern Hills,Hakka,26.48,117.92,0.31,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,0.46,0.08,0.08,0.08,0.69,0.85,0.54,1.0,0.08,0.54,0.77,0.08,0.31,0.85,0.54,0.69,1.0,0.38,0.54,0.31,0.08,0.54,0.23,0.31,0.54,0.54,0.31
1822,0,9034,East Asia,China,S China,Southern Hills,Hakka,26.48,117.92,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,0.85,0.08,0.08,0.08,0.85,0.85,0.31,1.0,0.08,0.54,0.42,0.08,0.31,0.69,0.31,0.38,1.0,0.38,0.54,0.31,0.08,0.31,0.23,0.31,0.54,0.54,0.08
1823,0,30615,East Asia,China,S China,Southern Hills,Hakka,24.81,120.96,0.15,0.15,0.46,0.31,0.08,0.08,0.77,0.54,0.77,0.08,0.46,0.08,0.46,0.54,0.69,0.08,0.65,0.08,0.69,1.0,0.54,0.08,1.0,0.69,0.54,1.0,1.0,0.38,0.54,0.08,1.0,0.54,0.08,0.31,0.77,0.31,0.08
1824,0,30616,East Asia,China,S China,Southern Hills,Hakka,24.81,120.96,0.15,0.15,0.38,0.31,0.08,0.08,0.77,0.54,0.77,0.08,0.46,0.08,0.46,0.54,0.69,0.38,1.0,0.38,0.08,0.54,0.77,0.08,0.77,0.69,0.54,1.0,1.0,0.69,0.54,0.08,1.0,0.54,0.23,0.31,0.77,0.54,0.31
1825,0,30617,East Asia,China,S China,Southern Hills,Hakka,24.81,120.96,0.15,0.23,0.38,0.31,0.08,0.08,0.77,0.54,0.77,0.08,0.46,0.08,0.46,0.54,0.69,0.08,0.77,0.08,0.08,0.54,0.54,0.08,0.77,0.69,0.54,1.0,1.0,0.69,0.54,0.08,1.0,0.54,0.23,0.31,0.77,0.54,0.31
1826,0,9059,East Asia,China,S E China,Jiangxi,Jiangxi,27.08,114.9,0.77,0.62,0.15,0.77,0.54,0.42,0.08,0.08,0.08,0.54,0.77,0.38,0.77,0.08,0.69,0.54,0.77,0.85,0.0,0.54,0.42,0.08,0.77,0.69,0.77,0.69,0.69,0.38,0.08,0.54,0.08,0.42,0.88,0.31,0.77,0.77,0.77
1827,0,9029,East Asia,China,S E Coastal China,Liangguang,Cantonese Folk,23.12,113.26,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,1.0,0.08,0.08,0.08,0.69,0.08,0.31,0.62,0.31,0.31,0.54,0.08,1.0,0.85,0.54,0.08,1.0,0.69,1.0,0.31,1.0,0.54,0.23,0.31,0.77,0.31,0.31
1828,0,9030,East Asia,China,S E Coastal China,Liangguang,Cantonese Folk,23.12,113.26,0.62,0.08,0.08,0.54,0.54,0.77,0.08,0.08,0.08,0.54,0.46,0.23,0.08,0.08,0.69,0.38,0.77,0.69,0.69,0.54,0.54,0.08,0.77,0.69,0.54,0.69,1.0,0.69,0.54,0.54,0.54,0.54,0.08,0.19,0.77,0.77,0.31
1829,0,9031,East Asia,China,S E Coastal China,Liangguang,Cantonese Folk,23.12,113.26,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.0,0.31,0.85,0.08,0.08,0.08,0.85,0.46,0.42,0.23,0.08,0.54,0.54,0.08,0.54,0.69,0.54,0.38,1.0,0.38,0.54,0.31,0.54,0.54,0.23,0.31,0.54,0.31,0.08
1830,0,9032,East Asia,China,S E Coastal China,Liangguang,Cantonese Folk,23.12,113.26,0.15,0.62,0.46,0.31,0.08,0.08,1.0,0.54,0.54,0.31,0.46,0.08,0.46,0.23,0.69,0.85,0.54,0.85,0.69,0.54,0.54,0.08,0.54,0.69,0.54,1.0,0.69,0.69,1.0,0.31,1.0,0.54,0.23,0.54,0.31,0.54,0.31
1831,0,9016,East Asia,China,S E Coastal China,Wuyi Mtns,She,22.81,108.36,0.46,0.08,0.08,1.0,0.31,0.54,0.08,0.31,0.08,0.31,0.85,1.0,0.08,0.08,0.69,0.92,0.31,1.0,0.31,1.0,0.54,0.77,0.77,0.69,0.54,0.69,1.0,0.69,1.0,0.31,0.54,0.77,1.0,0.31,0.77,0.77,0.54
1832,0,9017,East Asia,China,S E Coastal China,Wuyi Mtns,She,22.81,108.36,0.38,0.08,0.08,1.0,0.54,0.77,0.08,0.08,0.08,0.31,0.85,1.0,0.08,0.08,0.69,0.92,0.31,1.0,0.31,0.54,0.54,0.77,0.77,0.69,0.54,0.69,1.0,0.69,1.0,0.31,1.0,0.77,0.46,0.54,0.54,0.31,0.54
1833,0,9018,East Asia,China,S E Coastal China,Wuyi Mtns,She,22.81,108.36,0.46,0.08,0.08,1.0,0.54,0.54,0.08,0.08,0.08,0.54,0.85,1.0,0.08,0.08,0.69,0.92,0.31,1.0,0.31,0.54,0.54,0.77,0.77,0.38,0.54,0.38,1.0,0.69,1.0,0.54,0.54,0.42,0.46,0.31,0.31,0.54,0.54
1834,0,1573,East Asia,China,S W China,Chongqing/ Sichuan,Sichuan,30.26,102.8,0.69,0.08,0.08,0.54,0.54,0.54,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.69,0.15,0.77,0.08,0.08,0.54,0.77,0.08,0.54,0.38,0.77,1.0,1.0,0.38,0.54,0.77,0.54,0.54,0.35,0.08,0.31,0.31,1.0
1835,0,9056,East Asia,China,S W China,Chongqing/ Sichuan,Sichuan,30.26,102.8,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,1.0,0.08,0.08,0.08,0.38,0.46,0.54,0.62,0.31,0.77,0.54,0.08,0.31,0.38,0.77,0.08,1.0,0.38,0.08,0.54,0.54,0.77,0.46,0.54,0.54,0.54,0.31
1836,0,9013,East Asia,China,S W China,Guizhou/ Hainan/ Hubei/ Hunan/ Yunnan,Miao (China),22.81,108.36,0.77,0.08,0.08,0.77,0.31,0.31,0.08,0.08,0.08,0.08,0.85,0.38,0.08,0.08,0.69,0.54,0.42,0.85,0.69,0.77,0.77,0.08,0.54,0.69,0.77,0.69,1.0,0.38,0.54,0.08,0.08,0.31,0.62,0.31,0.31,0.77,0.54
1837,0,9014,East Asia,China,S W China,Guizhou/ Hainan/ Hubei/ Hunan/ Yunnan,Miao (China),26.64,106.63,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.77,1.0,0.08,0.08,0.08,0.69,0.38,0.31,0.46,0.08,0.77,0.31,0.08,0.54,0.38,0.77,0.08,1.0,0.08,0.08,0.77,0.08,0.08,0.46,0.54,0.54,0.54,1.0
1838,0,9015,East Asia,China,S W China,Guizhou/ Hainan/ Hubei/ Hunan/ Yunnan,Miao (China),26.64,106.63,0.15,0.62,0.46,0.31,0.08,0.08,0.08,0.77,0.54,0.54,1.0,0.08,1.0,0.38,0.85,0.38,0.31,0.23,1.0,0.77,0.77,0.08,0.54,0.38,0.88,0.08,0.08,0.08,0.08,0.54,0.08,0.31,1.0,0.54,0.77,1.0,1.0
1839,0,9052,East Asia,China,S W China,N W Yunnan,Pumí,26.85,100.22,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,0.85,0.08,0.08,0.08,0.69,0.85,0.31,0.85,0.31,0.77,0.54,0.08,0.54,0.69,0.77,0.38,1.0,0.38,0.08,0.54,0.54,0.31,0.46,0.54,0.77,0.54,0.54
1840,0,9053,East Asia,China,S W China,S W Yunnan,Blang,22,100.79,0.15,0.15,0.15,0.31,0.08,0.08,1.0,0.08,0.08,0.31,0.85,0.08,0.85,0.08,0.69,0.54,0.31,0.85,0.31,0.54,0.54,0.08,1.0,0.69,0.54,1.0,1.0,0.69,0.54,0.31,0.54,0.54,0.23,0.31,0.31,0.54,0.31
1841,0,9054,East Asia,China,S W China,S W Yunnan,Blang,22,100.79,0.31,0.15,0.15,0.42,0.31,0.77,1.0,0.08,0.08,0.31,0.85,0.23,0.23,0.08,0.69,0.15,0.77,0.08,0.69,0.54,0.54,0.08,0.77,0.69,0.54,1.0,1.0,0.38,0.08,0.31,1.0,0.31,0.08,0.08,0.54,0.54,0.31
1842,0,9051,East Asia,China,S W China,S W Yunnan,Lahu (China),23.36,103.37,0.62,0.62,0.46,0.54,0.54,0.54,1.0,0.77,0.77,0.54,0.46,0.23,0.46,0.54,0.85,0.92,0.54,1.0,0.08,0.54,0.31,0.08,0.31,0.85,0.77,1.0,1.0,0.38,0.08,0.54,0.08,0.42,0.23,0.31,0.42,0.31,0.31
1843,0,1481,East Asia,China,S W China,Sichuan Basin/ Yunnan-Guizhou Plateau,S W Chinese Village,24.47,101.34,0.15,0.15,0.46,0.31,0.08,0.08,0.77,0.54,0.77,0.08,0.46,0.08,0.46,0.23,0.69,0.08,0.31,0.08,0.31,0.77,0.54,0.08,0.54,0.69,0.54,0.69,0.69,0.08,0.54,0.08,0.54,0.31,0.23,0.31,0.77,0.54,0.08
1844,0,20489,East Asia,China,S W China,Tibetan Plateau,Amdo,36.06,103.83,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845,0,20490,East Asia,China,S W China,Tibetan Plateau,Amdo,36.06,103.83,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846,0,20491,East Asia,China,S W China,Tibetan Plateau,Amdo,36.06,103.83,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1847,0,9047,East Asia,China,S W China,Yunnan-Guizhou Plateau,Bai,24.88,102.83,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,0.23,0.08,0.08,0.08,0.69,0.46,0.54,0.62,0.31,0.77,0.77,0.08,0.54,0.69,0.54,0.38,1.0,0.38,0.54,0.31,0.08,0.31,1.0,0.77,0.77,0.31,0.54
1848,0,9067,East Asia,China,S W China,Yunnan-Guizhou Plateau,Bouyei,22.81,108.36,0.77,0.08,0.08,1.0,0.54,0.77,0.08,0.08,0.08,0.31,0.85,1.0,0.08,0.08,0.0,0.77,0.42,0.85,0.69,0.54,0.54,0.77,1.0,0.69,0.77,0.38,1.0,0.69,0.54,0.31,0.54,0.31,0.46,0.31,0.31,0.31,0.08
1849,0,9068,East Asia,China,S W China,Yunnan-Guizhou Plateau,Bouyei,22.81,108.36,0.15,0.62,0.46,0.08,0.08,0.08,0.77,0.77,0.54,0.31,0.85,0.08,0.85,0.38,0.69,0.15,0.42,0.08,0.08,0.54,0.77,0.08,0.54,0.69,0.54,0.38,0.38,0.38,0.54,0.31,0.54,0.31,0.08,0.08,0.77,0.54,0.77
1850,0,9049,East Asia,China,S W China,Yunnan-Guizhou Plateau,Yi,22.81,108.36,0.77,0.08,0.08,1.0,0.54,0.31,0.08,0.08,0.08,0.31,0.92,1.0,0.08,0.08,0.69,0.38,0.31,0.23,0.08,0.77,0.77,1.0,0.54,0.23,0.77,0.08,1.0,0.08,0.54,0.31,0.08,0.42,0.35,0.31,0.54,0.54,0.54
1851,0,9050,East Asia,China,S W China,Yunnan-Guizhou Plateau,Yi,23.36,103.37,0.46,0.08,0.08,0.54,0.54,0.77,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.69,0.92,0.54,1.0,0.31,0.77,0.88,0.08,0.77,0.69,0.54,1.0,1.0,0.69,1.0,0.77,0.54,0.77,1.0,0.31,0.77,0.31,0.77
1852,0,9045,East Asia,China,S W China,Yunnan-Guizhou Plateau/ E Himalayas,Naxi,22.81,108.36,0.85,0.08,0.08,1.0,0.54,0.54,0.08,0.08,0.08,1.0,0.85,1.0,0.08,0.08,0.69,0.92,0.42,0.85,0.08,0.54,0.31,1.0,0.31,0.69,0.77,0.38,1.0,0.38,0.08,1.0,0.08,0.42,0.62,0.54,0.54,0.31,1.0
1853,0,372,East Asia,Japan,C Japan,Chubu Reg,Chubu,38.04,138.33,0.15,0.69,0.38,0.31,0.08,0.08,1.0,0.54,0.54,0.08,0.85,0.08,0.46,0.69,0.69,0.08,0.08,0.62,0.08,0.31,0.31,0.08,0.31,0.69,0.54,0.69,1.0,0.69,0.08,0.08,1.0,0.08,0.23,0.31,0.77,0.54,0.54
1854,0,376,East Asia,Japan,C Japan,Kanto Reg,Kanto,35.75,139.7,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.08,0.85,0.08,0.08,0.08,0.69,0.38,0.31,0.69,0.31,0.54,0.31,0.08,0.08,0.38,0.54,0.08,1.0,0.69,0.08,0.08,1.0,0.54,0.23,0.31,0.54,0.54,0.31
1855,0,9164,East Asia,Japan,C Japan,Kanto Reg,Kanto,35.67,139.65,0.77,0.08,0.08,0.77,0.54,0.31,0.08,0.08,0.08,0.08,1.0,0.38,0.08,0.08,0.69,0.08,0.08,0.08,0.85,0.77,0.31,0.08,0.31,0.23,0.77,0.08,1.0,0.69,0.54,0.08,0.54,0.54,0.23,0.54,0.54,0.77,0.54
1856,0,375,East Asia,Japan,C Japan,Kanto Reg,Tokyo,35.67,139.65,0.62,0.08,0.08,0.77,0.54,0.31,0.08,0.08,0.08,0.08,1.0,0.38,0.08,0.08,0.69,0.08,0.08,0.08,0.69,0.54,0.31,0.08,0.08,0.08,0.54,0.08,1.0,0.38,0.08,0.08,0.08,0.54,0.23,0.31,0.31,0.54,0.31
1857,0,9201,East Asia,Japan,C Japan,Kanto Reg,Tokyo,35.67,139.65,0.15,0.0,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.08,1.0,0.08,1.0,0.08,0.69,0.31,0.31,0.62,0.69,0.77,0.31,0.08,0.08,0.23,0.31,0.08,0.08,0.69,0.08,0.08,0.08,0.77,0.23,0.31,0.54,0.77,0.77
1858,0,1233,East Asia,Japan,N E Japan,Tohoku Reg,Sakata,38.93,139.81,0.15,0.69,0.46,0.31,0.08,0.08,0.54,0.77,1.0,0.08,0.85,0.08,0.46,0.23,0.69,0.08,0.42,0.08,0.31,0.77,0.54,0.08,0.08,0.38,0.54,0.38,1.0,0.69,0.54,0.08,0.08,0.42,0.08,0.54,0.77,0.54,0.31
1859,0,370,East Asia,Japan,N E Japan,Tohoku Reg,Tohoku,40.8,140.38,0.15,0.62,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.08,1.0,0.08,1.0,0.08,0.69,0.08,0.08,0.08,0.08,0.54,0.31,0.08,0.08,0.23,0.54,0.08,0.08,0.69,0.08,0.08,0.08,0.31,0.23,0.31,0.54,0.54,0.31
1860,0,371,East Asia,Japan,N E Japan,Tohoku Reg,Tohoku,36,140.0,0.15,0.62,0.38,0.31,0.08,0.08,0.54,0.54,0.77,0.08,1.0,0.08,0.46,0.54,0.69,0.08,0.54,0.08,0.31,0.54,0.31,0.08,0.08,0.69,0.77,0.08,1.0,0.69,0.54,0.08,0.54,0.31,0.08,0.31,0.54,0.31,0.31
1861,0,385,East Asia,Japan,Ryukyu Islands,Amami Archipelago,Amami,27.7,128.82,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.08,1.0,0.08,0.08,0.08,0.69,0.08,0.08,0.08,0.31,0.77,0.31,0.08,0.08,0.08,0.54,0.08,1.0,0.08,0.08,0.08,0.08,0.54,0.08,0.08,0.54,0.54,0.31
1862,0,3017,East Asia,Japan,Ryukyu Islands,Amami Archipelago,Amami,27.7,128.82,0.15,0.15,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.08,0.46,0.08,0.46,0.08,0.69,0.46,0.77,0.38,0.69,0.77,0.77,0.08,0.08,0.38,0.54,0.69,0.69,0.38,1.0,0.08,0.08,0.31,0.08,0.08,0.54,0.77,0.77
1863,0,3018,East Asia,Japan,Ryukyu Islands,Amami Archipelago,Amami,27.7,128.82,0.15,0.15,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.08,0.85,0.08,0.85,0.08,0.69,0.38,0.42,0.62,0.08,0.54,0.31,0.08,0.31,0.38,0.54,0.69,1.0,0.08,0.08,0.08,0.54,0.77,0.23,0.31,0.77,0.77,0.77
1864,0,3019,East Asia,Japan,Ryukyu Islands,Amami Archipelago,Amami,27.7,128.82,0.38,0.15,0.15,0.54,0.77,0.77,1.0,0.08,0.08,0.08,0.85,0.08,0.85,0.08,0.69,0.38,0.77,0.62,0.31,0.77,0.54,0.08,0.54,0.69,0.54,1.0,1.0,0.38,0.08,0.08,0.54,0.77,0.62,0.31,0.54,0.77,0.77
1865,0,3020,East Asia,Japan,Ryukyu Islands,Amami Archipelago,Amami,27.7,128.82,0.92,0.23,0.46,0.54,0.54,0.77,0.54,1.0,0.54,0.54,0.85,0.54,0.23,0.23,0.69,0.23,0.54,0.08,0.08,0.54,0.54,0.08,0.54,0.38,0.77,1.0,1.0,0.38,0.08,0.54,0.08,0.77,0.62,0.08,0.77,0.42,0.77
1866,0,3021,East Asia,Japan,Ryukyu Islands,Amami Archipelago,Amami,27.7,128.82,0.92,0.15,0.38,0.77,0.54,0.54,0.54,1.0,0.54,0.08,0.46,0.23,0.46,0.23,0.69,0.08,0.54,0.08,0.85,1.0,0.54,0.08,0.54,0.23,0.77,1.0,1.0,0.38,0.08,0.08,1.0,0.31,0.77,0.77,0.54,0.54,0.77
1867,0,3022,East Asia,Japan,Ryukyu Islands,Amami Archipelago,Amami,27.7,128.82,0.42,0.62,0.38,0.31,0.08,0.08,1.0,0.54,0.54,0.08,1.0,0.08,0.85,0.54,0.69,0.77,0.42,0.85,0.08,0.54,0.31,0.08,0.54,0.38,0.77,0.08,1.0,0.69,0.54,0.08,0.54,0.42,0.08,0.08,0.77,0.77,0.77
1868,0,3023,East Asia,Japan,Ryukyu Islands,Amami Archipelago,Amami,27.7,128.82,0.62,0.62,0.15,0.77,0.31,0.54,1.0,0.08,0.08,0.08,0.46,0.38,0.46,0.08,0.69,0.54,0.31,1.0,0.69,0.77,0.42,0.08,0.08,0.38,0.54,1.0,1.0,0.38,0.54,0.08,0.54,1.0,0.08,0.08,0.54,0.54,0.54
1869,0,384,East Asia,Japan,Ryukyu Islands,Okinawa Pref,Naha-shi,26.21,127.72,0.46,0.15,0.15,0.54,0.54,0.54,0.31,0.08,0.08,0.54,0.46,0.23,0.46,0.08,0.69,0.38,0.54,0.62,0.85,0.54,0.54,0.08,0.54,0.38,0.31,0.69,0.69,1.0,0.54,0.54,1.0,0.77,0.62,0.77,0.31,0.77,0.54
1870,0,386,East Asia,Japan,Ryukyu Islands,Okinawa Pref,Naha-shi,26.21,127.67,0.31,0.62,0.38,0.31,0.08,0.08,0.54,0.54,0.77,0.54,0.85,0.08,0.46,0.69,0.69,0.77,0.08,1.0,0.08,0.77,0.77,0.08,0.54,0.85,0.54,0.08,0.69,0.69,0.54,0.54,1.0,0.77,0.62,0.54,0.77,0.77,0.54
1871,0,387,East Asia,Japan,Ryukyu Islands,Okinawa Pref,Naha-shi,26.21,127.67,0.15,0.15,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.54,1.0,0.08,1.0,0.08,0.69,0.85,0.08,0.85,0.69,0.54,0.31,0.08,0.31,0.23,0.31,0.08,0.08,0.69,0.08,0.54,1.0,0.77,0.62,0.54,0.77,0.77,0.77
1872,0,1249,East Asia,Japan,S C Japan,Kansai Reg,Zen,35.89,136.21,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.08,1.0,0.08,0.08,0.08,0.69,0.85,0.54,1.0,0.08,0.08,0.08,0.08,0.54,0.23,0.54,0.08,1.0,0.69,1.0,0.08,0.08,0.54,0.08,0.08,0.54,0.77,0.31
