,Unnamed: 0,song_id,Preferred_name,society_id,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12,line_13,line_14,line_15,line_16,line_17,line_18,line_19,line_20,line_21,line_22,line_23,line_24,line_25,line_26,line_27,line_28,line_29,line_30,line_31,line_32,line_33,line_34,line_35,line_36,line_37,orv_1,orv_2,ensemble_value_id,ensemble_value_label,instrument_value_id,instrument_value_label
570,570,438,Bahima,11342,0.77,0.08,0.08,0.77,0.54,0.54,0.08,0.08,0.08,0.54,1.0,0.38,0.08,0.08,0.08,0.35,0.08,1.0,0.08,0.54,0.31,0.08,0.54,0.38,0.54,0.08,1.0,0.08,0.54,0.54,0.54,0.42,0.23,0.08,0.19,0.54,0.54,2.0,0.0,,,,
571,571,440,Bahima,11342,0.77,0.08,0.08,0.77,0.54,0.54,0.08,0.08,0.08,0.54,1.0,0.23,0.08,0.08,0.08,0.62,0.08,1.0,0.08,0.54,0.31,0.08,0.31,0.23,0.54,0.08,1.0,0.38,0.54,0.54,0.54,0.42,0.23,0.08,0.31,0.54,0.77,3.0,0.0,,,,
572,572,441,Bahima,11342,0.77,0.08,0.08,0.77,0.54,0.54,0.08,0.08,0.08,0.54,1.0,0.38,0.08,0.08,0.08,0.62,0.31,1.0,0.08,0.31,0.54,0.08,0.77,0.38,0.54,0.08,1.0,0.38,1.0,0.54,0.54,0.54,0.23,0.08,0.31,0.54,0.31,3.0,0.0,,,,
573,573,442,Bahima,11342,0.77,0.08,0.08,0.77,0.54,0.54,0.08,0.08,0.08,0.54,1.0,0.38,0.08,0.08,0.08,0.62,0.08,1.0,0.08,0.77,0.31,0.08,0.54,0.23,0.77,0.08,1.0,0.69,0.54,0.54,1.0,0.42,0.23,0.08,0.31,0.31,0.54,2.0,0.0,,,,
574,574,444,Bahima,11342,0.77,0.08,0.08,0.77,0.54,0.54,0.08,0.08,0.08,0.54,1.0,0.38,0.08,0.08,0.08,0.35,0.08,1.0,0.08,0.31,0.31,0.08,0.31,0.38,0.54,0.08,1.0,0.69,0.54,0.54,0.54,0.42,0.23,0.08,0.31,0.54,0.54,2.0,0.0,,,,
575,575,445,Bahima,11342,0.77,0.08,0.08,0.77,0.54,0.54,0.08,0.08,0.08,1.0,1.0,0.38,0.08,0.08,0.08,0.35,0.08,1.0,0.08,0.31,0.31,0.08,0.31,0.23,0.54,0.08,1.0,0.69,0.54,1.0,0.54,0.54,0.23,0.08,0.31,0.54,0.77,2.0,0.0,,,,
576,576,451,Bahima,11342,0.77,1.0,1.0,0.54,0.54,0.77,1.0,0.77,1.0,0.77,0.46,0.23,0.46,0.54,0.08,0.38,0.77,0.38,0.08,0.31,0.77,0.08,0.77,0.69,1.0,1.0,1.0,0.38,0.54,0.77,1.0,0.54,0.62,0.54,0.31,0.31,0.77,7.0,5.0,1.0,All singers play instruments,4.0,3 kinds of instruments
577,577,9259,Bahima,11342,0.77,0.08,0.08,0.77,0.77,0.77,0.08,0.08,0.08,0.54,0.85,0.23,0.08,0.08,0.69,0.77,0.88,0.85,0.69,0.77,0.31,0.08,0.54,0.69,0.77,1.0,1.0,0.38,0.54,0.54,0.54,0.42,0.23,0.31,0.31,0.77,0.77,2.0,0.0,,,,
578,578,450,Bahima,11342,0.85,1.0,1.0,0.54,0.54,0.77,1.0,1.0,1.0,0.54,0.46,0.23,0.46,0.92,0.08,0.85,0.54,0.85,0.08,0.54,0.77,0.08,1.0,0.69,1.0,1.0,1.0,1.0,1.0,0.54,1.0,0.42,0.35,0.31,0.08,0.08,1.0,7.0,6.0,2.0,Most singers play instruments,4.0,3 kinds of instruments
579,579,446,Bahima Bahinda,11364,0.15,0.62,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.31,1.0,0.08,0.46,0.08,0.08,0.85,0.77,1.0,0.08,0.31,0.31,0.08,0.31,0.38,0.08,0.08,0.69,0.69,0.54,0.31,1.0,0.77,0.23,0.31,0.08,1.0,1.0,1.0,1.0,,,1.0,No instruments
580,580,447,Bahima Bahinda,11364,0.15,0.62,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.54,0.69,0.08,0.69,0.08,0.08,0.38,0.77,0.23,0.08,0.31,0.54,0.08,0.54,0.69,0.08,0.69,0.69,0.69,0.54,0.54,1.0,0.77,0.23,0.31,0.08,1.0,1.0,1.0,1.0,,,1.0,No instruments
581,581,449,Bahima Bahinda,11364,0.15,0.62,0.15,0.31,0.08,0.08,0.54,0.08,0.08,0.54,0.85,0.08,0.85,0.08,0.69,0.77,0.54,0.85,0.31,0.31,0.54,0.08,0.54,0.38,0.08,0.69,0.69,0.69,1.0,0.54,1.0,0.77,0.23,0.31,0.54,0.77,0.54,1.0,1.0,,,1.0,No instruments
582,582,448,Bahima Bahinda,11364,0.77,0.08,0.08,0.77,0.54,0.54,0.08,0.08,0.08,0.54,1.0,0.38,0.08,0.08,0.08,0.85,0.77,1.0,0.08,0.54,0.31,0.08,0.31,0.69,0.54,0.08,1.0,0.69,0.54,0.54,0.08,0.77,0.08,0.08,0.31,0.54,0.54,2.0,0.0,,,,
583,583,9047,Bai,11380,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,0.23,0.08,0.08,0.08,0.69,0.46,0.54,0.62,0.31,0.77,0.77,0.08,0.54,0.69,0.54,0.38,1.0,0.38,0.54,0.31,0.08,0.31,1.0,0.77,0.77,0.31,0.54,1.0,0.0,,,,
584,584,9604,Baining,11402,0.46,0.23,0.38,0.54,0.77,1.0,0.54,0.54,1.0,0.54,0.85,0.23,0.46,0.54,0.69,0.85,0.19,1.0,0.85,0.31,0.77,0.08,1.0,0.85,0.77,1.0,1.0,0.69,0.54,0.54,1.0,0.54,0.62,0.31,0.54,0.31,0.54,7.0,5.0,2.0,Most singers play instruments,2.0,1 kind of instrument
585,585,7,Bajau Laut,11397,0.15,0.15,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.08,0.85,0.08,0.46,0.08,0.69,0.77,0.08,0.85,0.31,0.54,0.77,0.08,0.77,0.38,0.54,0.38,1.0,0.85,0.54,0.08,1.0,0.54,0.23,0.31,0.31,0.77,0.31,1.0,1.0,,,1.0,No instruments
586,586,6,Bajau Laut,11397,0.23,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.08,1.0,0.08,0.08,0.08,0.69,0.08,0.08,0.08,0.08,0.54,0.31,0.08,0.08,0.23,0.54,0.08,1.0,0.38,0.08,0.08,0.08,0.54,0.62,0.31,0.54,0.54,0.31,1.0,0.0,,,,
587,587,30068,Baka,30015,0.15,0.15,0.92,0.31,0.08,0.08,0.54,1.0,1.0,1.0,0.69,0.08,0.46,0.54,0.69,0.77,0.77,1.0,0.85,0.54,1.0,0.08,1.0,0.85,0.54,1.0,1.0,1.0,1.0,1.0,1.0,0.54,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,
588,588,30064,Baka,30015,1.0,0.15,0.46,1.0,1.0,1.0,0.54,1.0,1.0,1.0,0.69,1.0,0.46,0.54,0.69,1.0,1.0,1.0,0.69,0.54,1.0,1.0,1.0,0.85,0.54,1.0,1.0,1.0,1.0,1.0,1.0,0.42,1.0,1.0,1.0,0.77,1.0,0.0,1.0,,,,
589,589,30065,Baka,30015,1.0,0.23,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.69,1.0,0.46,0.85,0.69,1.0,1.0,1.0,0.69,0.54,1.0,1.0,1.0,0.85,0.54,1.0,1.0,1.0,1.0,1.0,1.0,0.42,1.0,1.0,1.0,0.77,1.0,0.0,1.0,,,,
590,590,30066,Baka,30015,1.0,0.08,0.08,1.0,1.0,1.0,0.08,0.08,0.08,0.77,0.69,1.0,0.08,0.08,0.69,1.0,1.0,1.0,0.31,0.54,0.54,1.0,1.0,0.38,0.31,1.0,1.0,1.0,1.0,0.77,1.0,0.65,0.77,1.0,1.0,1.0,1.0,0.0,1.0,,,,
591,591,30067,Baka,30015,1.0,0.15,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.69,1.0,0.69,0.85,0.69,1.0,1.0,1.0,0.31,1.0,1.0,1.0,1.0,0.69,0.31,1.0,1.0,1.0,1.0,1.0,1.0,0.54,1.0,1.0,1.0,1.0,1.0,0.0,7.0,,,,
592,592,30179,Baka,30015,1.0,0.15,0.15,1.0,1.0,1.0,0.31,0.08,0.08,1.0,0.69,1.0,0.69,0.08,0.69,1.0,1.0,1.0,0.69,0.77,0.77,1.0,1.0,0.85,0.54,1.0,1.0,1.0,0.54,1.0,0.54,0.42,1.0,1.0,1.0,0.77,1.0,0.0,1.0,,,,
593,593,9998,Bale Oromo,11490,0.62,0.15,0.85,0.31,0.08,0.08,1.0,1.0,0.77,0.77,0.69,0.23,0.46,0.85,0.85,0.85,0.77,1.0,0.31,0.31,0.54,0.08,0.54,0.69,0.54,0.69,1.0,1.0,1.0,0.77,0.54,0.54,0.46,0.31,0.31,0.77,0.54,2.0,2.0,1.0,All singers play instruments,1.0,No instruments
594,594,9448,Balinese,11507,0.0,0.0,0.38,0.0,0.0,0.0,1.0,0.31,1.0,0.0,0.0,0.0,0.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,Most singers play instruments,5.0,4 kinds of instruments
595,595,9182,Balinese,11507,0.08,0.0,0.88,0.0,0.0,0.0,1.0,0.54,1.0,0.0,0.0,0.0,0.35,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,Some singers play instruments,7.0,6 kinds of instruments
596,596,2,Balinese,11507,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,1.0,0.08,0.08,0.08,0.69,0.08,0.08,0.08,0.31,0.31,0.31,0.08,0.08,0.23,0.31,0.08,1.0,0.08,0.08,0.31,0.08,0.77,0.23,0.08,0.08,0.54,0.31,1.0,0.0,,,,
597,597,2480,Balinese,11507,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.08,1.0,0.08,0.08,0.08,0.69,0.08,0.42,0.08,0.31,0.77,1.0,0.08,0.08,0.08,0.54,0.08,1.0,0.08,0.54,0.08,0.08,0.77,1.0,0.08,0.31,0.54,0.08,1.0,0.0,,,,
598,598,2482,Balinese,11507,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.08,1.0,0.08,0.08,0.08,0.69,0.15,0.42,0.08,0.08,0.31,0.31,0.08,0.08,0.08,0.54,0.08,1.0,0.08,0.54,0.08,0.08,0.54,0.08,0.08,0.31,0.54,0.31,1.0,0.0,,,,
599,599,2483,Balinese,11507,0.15,0.62,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.08,1.0,0.08,1.0,0.08,0.69,0.08,0.31,0.08,0.08,0.54,0.31,0.08,0.08,0.23,0.54,0.08,0.08,0.38,0.54,0.08,0.08,0.42,0.08,0.08,0.31,0.54,0.31,1.0,1.0,,,1.0,No instruments
600,600,2484,Balinese,11507,0.15,0.62,0.38,0.31,0.08,0.08,0.54,0.77,1.0,0.08,1.0,0.08,0.46,0.54,0.69,0.08,0.42,0.08,0.85,0.54,0.31,0.08,0.08,0.08,0.54,0.08,1.0,0.08,0.54,0.08,0.08,0.77,0.08,0.08,0.31,0.54,0.31,1.0,3.0,1.0,All singers play instruments,2.0,1 kind of instrument
601,601,2485,Balinese,11507,0.38,0.08,0.08,0.77,0.54,0.54,0.08,0.08,0.08,0.08,1.0,0.38,0.08,0.08,0.69,0.15,0.42,0.08,0.85,0.54,0.54,0.08,0.08,0.23,0.54,0.08,1.0,0.69,0.08,0.08,0.08,0.77,0.35,0.08,0.77,0.54,0.31,4.0,0.0,,,,
602,602,2481,Balinese,11507,0.62,0.23,0.38,0.54,0.54,0.77,0.54,0.77,1.0,0.31,1.0,0.23,0.92,0.54,0.69,0.08,0.42,0.08,0.31,0.77,1.0,0.08,0.54,0.85,0.54,1.0,1.0,0.38,0.54,0.31,0.08,0.54,0.23,0.08,0.54,0.54,0.31,6.0,4.0,1.0,All singers play instruments,3.0,2 kinds of instruments
603,603,3,Balinese,11507,0.69,0.23,0.46,0.54,0.31,0.54,1.0,1.0,0.77,0.54,0.46,0.23,0.46,0.69,0.69,0.23,0.77,0.69,0.08,0.54,0.77,0.08,0.77,0.85,0.88,1.0,1.0,0.38,1.0,0.54,1.0,0.77,0.23,0.31,0.31,0.08,0.54,7.0,3.0,1.0,All singers play instruments,3.0,2 kinds of instruments
604,604,4,Balinese,11507,0.92,0.92,0.92,0.54,0.54,1.0,1.0,1.0,1.0,0.88,0.46,0.69,0.46,0.69,0.08,0.92,0.31,1.0,0.08,0.31,0.54,0.08,1.0,1.0,1.0,1.0,1.0,0.69,1.0,0.88,0.54,0.31,0.35,0.31,0.08,0.77,0.31,7.0,3.0,1.0,All singers play instruments,1.0,No instruments
605,605,998,Balinese,11507,0.92,0.08,0.08,0.54,0.54,1.0,0.08,0.08,0.08,0.08,0.46,0.38,0.08,0.08,0.69,0.08,0.31,0.08,0.69,0.54,0.77,0.08,1.0,1.0,0.31,1.0,1.0,0.69,1.0,0.08,1.0,0.54,0.23,0.08,0.54,0.77,0.08,4.0,0.0,,,,
606,606,4015,Balkar,11518,0.77,0.08,0.08,1.0,1.0,1.0,0.08,0.08,0.08,1.0,0.46,0.23,0.08,0.08,0.69,0.46,0.77,0.46,0.31,0.77,0.54,1.0,1.0,0.85,0.77,0.69,1.0,1.0,1.0,1.0,1.0,0.54,0.62,0.77,0.77,0.77,0.77,5.0,0.0,,,,
607,607,9190,Bambara,11529,0.08,0.0,0.85,0.0,0.0,0.0,1.0,0.77,0.77,0.0,0.0,0.0,0.46,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,No singers play instruments,3.0,2 kinds of instruments
608,608,3601,Bambara,11529,0.15,0.62,0.15,0.31,0.08,0.08,1.0,0.08,0.08,1.0,0.85,0.08,0.46,0.08,0.69,0.77,0.77,0.85,0.31,0.31,0.31,0.08,1.0,0.23,0.31,0.69,1.0,0.08,0.08,1.0,1.0,0.54,0.62,0.31,0.54,0.77,1.0,1.0,1.0,,,1.0,No instruments
609,609,3608,Bambara,11529,0.15,0.62,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.31,0.85,0.08,0.85,0.08,0.69,0.77,0.31,0.85,0.31,0.77,0.54,0.08,0.54,0.38,0.54,0.69,1.0,0.38,0.54,0.31,0.54,0.77,0.62,0.31,0.77,0.54,0.54,1.0,1.0,,,1.0,No instruments
610,610,3609,Bambara,11529,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,0.85,0.08,0.08,0.08,0.69,0.15,0.77,0.08,0.31,0.77,0.54,0.08,0.54,0.38,0.54,1.0,1.0,0.69,1.0,0.31,0.54,0.77,0.62,0.31,0.77,0.54,0.77,1.0,0.0,,,,
611,611,30135,Bambara,11529,0.15,0.15,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.31,0.69,0.08,0.69,0.08,1.0,0.23,0.65,0.08,0.08,0.77,0.54,0.08,0.31,0.69,0.77,1.0,1.0,0.69,0.54,0.31,1.0,0.54,0.23,0.31,1.0,0.54,0.54,2.0,1.0,,,,
612,612,3602,Bambara,11529,0.38,0.23,0.69,0.54,0.77,0.77,1.0,0.77,1.0,0.77,0.85,0.23,0.85,0.54,0.69,0.69,0.77,0.08,0.69,0.54,0.54,0.08,1.0,0.38,0.54,1.0,1.0,0.69,0.54,0.77,1.0,0.54,0.77,0.31,0.77,0.31,1.0,5.0,5.0,1.0,All singers play instruments,2.0,1 kind of instrument
613,613,30137,Bambara,11529,0.46,0.38,0.92,0.54,1.0,1.0,1.0,1.0,1.0,0.77,0.69,0.23,0.69,0.85,0.08,0.92,0.54,1.0,0.08,0.31,0.77,0.08,1.0,0.85,0.54,1.0,1.0,1.0,1.0,0.77,1.0,0.54,0.62,0.77,1.0,0.54,0.77,2.0,1.0,,,,
614,614,30141,Bambara,11529,0.46,0.73,1.0,0.54,1.0,1.0,1.0,1.0,1.0,0.77,0.46,0.23,0.46,0.85,0.69,0.92,0.54,0.85,0.31,0.31,0.77,0.08,1.0,0.69,0.54,1.0,1.0,0.69,0.54,0.77,1.0,0.54,0.62,0.54,0.77,0.54,0.54,2.0,1.0,,,,
615,615,3600,Bambara,11529,0.62,1.0,0.38,0.54,0.77,0.77,0.54,1.0,1.0,0.31,0.46,0.23,0.46,0.54,0.69,0.54,0.77,1.0,0.31,0.54,0.54,0.08,1.0,0.38,0.54,1.0,1.0,0.69,0.54,0.31,1.0,0.77,0.77,0.31,0.77,0.54,0.77,5.0,6.0,1.0,All singers play instruments,3.0,2 kinds of instruments
616,616,3605,Bambara,11529,0.62,1.0,0.38,0.54,0.77,0.77,0.54,1.0,1.0,0.54,0.46,0.23,0.46,0.54,0.69,0.23,0.77,0.08,0.69,0.54,0.54,0.08,0.77,0.69,0.54,1.0,1.0,0.38,0.54,0.54,0.54,0.31,0.77,0.08,0.54,0.54,0.77,5.0,6.0,1.0,All singers play instruments,3.0,2 kinds of instruments
617,617,3607,Bambara,11529,0.62,0.23,0.38,0.54,0.77,0.77,0.54,1.0,1.0,0.54,0.46,0.23,0.46,0.54,0.69,0.77,0.77,1.0,0.31,0.54,0.54,0.08,0.54,0.38,0.77,1.0,1.0,0.38,1.0,0.54,0.54,0.77,0.62,0.08,0.54,0.31,0.77,6.0,7.0,1.0,All singers play instruments,3.0,2 kinds of instruments
618,618,30139,Bambara,11529,0.62,0.38,0.85,0.54,0.77,0.77,1.0,1.0,1.0,0.77,0.85,0.23,0.69,0.85,0.69,0.54,0.31,1.0,0.69,0.54,0.77,0.08,0.31,0.69,0.77,1.0,1.0,0.38,0.54,0.77,1.0,0.42,0.62,0.31,0.77,0.54,0.54,2.0,1.0,,,,
619,619,30140,Bambara,11529,0.62,0.08,0.08,0.54,0.77,0.54,0.08,0.08,0.08,0.54,0.85,0.23,0.08,0.08,0.69,0.54,0.54,0.85,0.69,0.77,0.54,0.08,0.31,0.69,0.54,0.69,1.0,0.69,0.54,0.54,1.0,0.54,0.42,0.42,0.77,0.54,0.54,2.0,1.0,,,,
620,620,3606,Bambara,11529,0.69,1.0,0.38,0.54,0.77,0.77,1.0,1.0,1.0,0.31,0.46,0.23,0.46,0.69,0.69,0.62,0.77,1.0,0.69,0.54,0.54,0.08,1.0,0.69,0.77,1.0,1.0,0.69,1.0,0.31,1.0,0.77,0.77,0.08,0.54,0.31,0.77,6.0,7.0,1.0,All singers play instruments,3.0,2 kinds of instruments
621,621,3604,Bambara,11529,0.77,0.92,0.38,0.54,0.77,0.77,1.0,1.0,1.0,0.31,0.85,0.23,0.85,0.85,0.69,0.77,0.77,0.08,0.69,0.54,0.54,0.08,0.54,0.38,0.77,1.0,1.0,0.38,0.54,0.31,0.54,0.54,0.62,0.31,0.77,0.08,0.77,6.0,3.0,1.0,All singers play instruments,1.0,No instruments
622,622,30136,Bambara,11529,0.85,0.15,0.92,0.54,1.0,1.0,1.0,0.77,1.0,0.77,0.69,0.23,0.69,0.85,1.0,0.62,0.77,1.0,0.08,0.54,0.54,0.08,0.77,0.85,0.54,1.0,1.0,0.69,0.54,0.77,1.0,0.42,0.62,0.54,1.0,0.54,0.77,2.0,1.0,,,,
623,623,30138,Bambara,11529,0.85,0.15,0.85,0.54,0.54,0.77,1.0,0.77,1.0,0.54,0.85,0.23,0.69,0.85,0.69,0.23,0.54,0.08,0.08,0.77,0.54,0.08,0.54,0.69,0.54,1.0,1.0,0.69,0.54,0.54,1.0,0.42,0.23,0.31,0.54,0.54,0.54,2.0,1.0,,,,
624,624,3603,Bambara,11529,0.77,0.92,0.46,0.54,0.77,0.77,1.0,1.0,1.0,0.54,0.85,0.23,0.85,1.0,0.69,0.15,0.77,0.08,0.31,0.77,0.54,0.08,0.54,0.69,0.77,1.0,1.0,0.69,0.08,0.54,0.54,0.77,0.62,0.31,0.77,0.08,0.77,6.0,2.0,1.0,All singers play instruments,1.0,No instruments
625,625,30190,Bamum,30193,0.23,0.15,0.92,0.31,0.08,0.08,1.0,1.0,1.0,0.31,0.46,0.08,0.69,0.85,0.69,0.77,0.77,1.0,0.69,0.31,0.77,0.08,1.0,0.69,0.31,1.0,1.0,1.0,1.0,0.31,1.0,0.54,0.77,1.0,1.0,0.77,0.77,2.0,1.0,,,,
626,626,30191,Bamum,30193,1.0,0.15,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46,1.0,0.46,0.54,0.69,1.0,1.0,1.0,0.69,0.31,1.0,1.0,1.0,0.69,0.77,1.0,1.0,1.0,0.08,1.0,1.0,0.54,0.77,1.0,1.0,0.77,1.0,0.0,0.0,,,,
627,627,30193,Bamum,30193,1.0,0.15,0.92,0.77,1.0,1.0,1.0,1.0,1.0,1.0,0.46,1.0,0.46,0.54,0.69,1.0,0.77,1.0,0.69,0.31,1.0,1.0,1.0,0.69,0.88,1.0,1.0,1.0,1.0,1.0,1.0,0.31,0.62,1.0,1.0,0.54,1.0,0.0,1.0,,,,
628,628,30192,Bamum,30193,0.88,0.15,0.92,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.46,1.0,0.69,0.85,0.69,0.77,0.77,1.0,0.69,0.31,0.77,1.0,1.0,0.69,0.31,1.0,1.0,1.0,1.0,0.77,1.0,0.54,0.77,1.0,1.0,0.77,0.77,0.0,1.0,,,,
629,629,30189,Bamum,30193,0.92,0.23,0.92,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.46,1.0,0.46,0.85,0.69,0.54,0.54,1.0,0.69,0.31,1.0,1.0,1.0,0.69,0.77,1.0,1.0,1.0,0.54,0.77,1.0,0.31,0.77,1.0,1.0,0.77,1.0,0.0,1.0,,,,
630,630,9217,Banat,24399,0.15,1.0,0.85,0.08,0.08,0.08,1.0,0.77,0.54,0.08,0.92,0.08,0.92,0.38,0.23,0.92,0.42,0.81,0.08,0.77,0.42,0.08,0.31,0.23,0.54,0.38,0.38,0.38,0.08,0.08,0.54,0.54,0.46,0.54,0.54,0.54,0.31,1.0,5.0,2.0,Most singers play instruments,7.0,6 kinds of instruments
631,631,958,Banat,24399,0.92,0.08,0.08,1.0,0.77,0.54,0.08,0.08,0.08,0.08,0.85,1.0,0.08,0.08,0.69,0.85,0.08,0.85,0.08,0.31,0.54,0.23,0.31,0.23,0.31,0.38,1.0,0.38,0.54,0.08,1.0,0.77,0.62,0.31,0.77,0.77,0.54,5.0,0.0,,,,
632,632,9303,Banda,11584,0.62,0.23,0.46,0.54,1.0,1.0,0.54,1.0,1.0,0.54,0.46,0.23,0.23,0.23,0.69,0.69,0.0,0.85,0.31,0.54,0.77,0.08,1.0,0.85,0.54,1.0,1.0,0.69,1.0,0.54,1.0,0.42,0.77,0.54,1.0,0.77,0.77,5.0,5.0,1.0,All singers play instruments,1.0,No instruments
633,633,9213,BaNguana,11600,0.15,0.0,0.15,0.08,0.08,0.08,1.0,0.0,0.08,0.77,0.46,0.08,0.46,0.08,0.85,0.85,0.77,1.0,0.08,0.54,0.77,0.08,1.0,0.85,0.31,1.0,1.0,0.69,0.54,0.77,1.0,0.31,0.81,0.77,0.54,1.0,0.77,1.0,1.0,,,1.0,No instruments
634,634,9255,BaNguana,11600,0.85,0.15,0.15,1.0,0.54,0.77,0.31,0.08,0.08,0.77,0.46,0.54,0.46,0.08,0.69,0.85,0.54,1.0,0.69,0.77,0.54,0.62,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.77,1.0,0.77,0.46,0.31,0.54,0.54,0.77,7.0,1.0,,,1.0,No instruments
635,635,3851,Banjara,11617,0.69,0.92,0.69,0.77,0.54,0.54,1.0,0.54,0.77,0.54,0.46,0.38,0.46,0.69,0.69,0.69,1.0,0.85,0.31,0.31,0.31,0.08,0.08,0.77,0.42,1.0,1.0,1.0,0.54,0.54,0.54,0.31,0.23,0.31,0.31,0.77,0.77,5.0,5.0,1.0,All singers play instruments,4.0,3 kinds of instruments
636,636,4315,Bankalawa Jarawa,17535,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,1.0,0.46,0.08,0.08,0.08,0.69,0.69,0.88,0.85,0.69,0.54,1.0,0.08,1.0,0.77,0.31,0.69,1.0,0.69,1.0,1.0,1.0,0.77,0.46,0.31,0.54,0.77,0.54,1.0,0.0,,,,
637,637,4313,Bankalawa Jarawa,17535,0.23,0.92,0.92,0.31,0.08,0.08,1.0,0.54,1.0,0.77,0.46,0.08,0.46,0.85,1.0,0.62,0.77,0.85,0.31,0.77,0.77,0.08,1.0,0.85,0.77,1.0,1.0,0.69,1.0,0.77,1.0,0.42,0.62,0.54,0.54,0.31,0.77,1.0,3.0,1.0,All singers play instruments,3.0,2 kinds of instruments
638,638,4317,Bankalawa Jarawa,17535,0.42,0.81,0.46,0.77,0.19,0.19,1.0,0.31,1.0,0.31,1.0,0.38,0.46,0.85,0.69,0.77,0.88,0.85,0.08,0.31,0.08,0.08,1.0,0.85,1.0,0.23,1.0,0.69,1.0,0.31,1.0,0.31,0.62,0.54,0.54,0.31,0.77,6.0,5.0,4.0,Some singers play instruments,4.0,3 kinds of instruments
639,639,4314,Bankalawa Jarawa,17535,0.85,0.08,0.08,0.88,0.42,0.77,0.08,0.08,0.08,1.0,0.46,0.85,0.08,0.08,1.0,0.92,1.0,1.0,0.08,1.0,1.0,0.81,1.0,0.69,0.77,1.0,1.0,1.0,0.54,1.0,1.0,0.77,0.77,0.77,1.0,0.77,0.77,7.0,0.0,,,,
640,640,4316,Bankalawa Jarawa,17535,0.96,0.77,0.92,1.0,1.0,1.0,1.0,0.77,1.0,1.0,1.0,1.0,0.46,0.85,1.0,1.0,1.0,0.85,1.0,0.54,0.31,1.0,1.0,0.85,0.77,1.0,1.0,1.0,0.08,1.0,1.0,0.77,0.77,1.0,0.77,0.77,1.0,8.0,3.0,1.0,All singers play instruments,2.0,1 kind of instrument
641,641,305,Bantu Lala,19614,0.15,0.62,0.15,0.31,0.08,0.08,1.0,0.08,0.08,0.54,1.0,0.08,0.46,0.08,1.0,0.77,0.77,1.0,0.69,0.31,0.54,0.08,1.0,0.38,0.08,0.08,1.0,0.38,0.54,0.54,1.0,0.31,0.77,0.77,0.31,0.77,0.77,1.0,1.0,,,1.0,No instruments
642,642,2475,Bantu Lala,19614,0.15,0.15,0.15,0.31,0.08,0.08,1.0,0.08,0.08,0.31,0.46,0.08,0.46,0.08,0.69,0.62,1.0,1.0,0.31,0.54,0.77,0.08,1.0,0.85,0.31,1.0,1.0,0.69,1.0,0.31,1.0,0.54,0.77,0.31,0.31,0.54,0.77,1.0,1.0,,,1.0,No instruments
643,643,2476,Bantu Lala,19614,0.15,0.62,0.15,0.31,0.08,0.08,1.0,0.08,0.08,0.31,0.46,0.08,0.46,0.08,0.69,0.23,0.88,0.08,0.08,0.54,0.54,0.08,1.0,0.85,0.31,1.0,1.0,1.0,1.0,0.31,1.0,0.77,0.62,0.31,0.54,0.77,0.77,1.0,1.0,,,1.0,No instruments
644,644,2477,Bantu Lala,19614,0.15,0.15,0.15,0.31,0.08,0.08,1.0,0.08,0.08,0.08,0.46,0.08,0.46,0.08,1.0,0.85,1.0,1.0,0.31,0.54,0.54,0.08,1.0,0.69,0.54,1.0,1.0,0.69,1.0,0.08,1.0,0.77,0.62,0.31,0.54,0.54,0.54,1.0,1.0,,,1.0,No instruments
